source_system,recon_reference,transaction_id,account_id,booking_date,amount,currency,status
PaymentProcessorA,REC-A-TXN00004322,TXN00004322,ACC001008,2026-05-21,7.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00003394,TXN00003394,ACC001275,2026-06-19,289.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00004752,TXN00004752,ACC001118,2026-01-26,31.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00007229,TXN00007229,ACC000159,2026-01-18,12.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00009191,TXN00009191,ACC000512,2026-05-10,321.12,GBP,Completed
PaymentProcessorA,REC-A-TXN00002361,TXN00002361,ACC001227,2026-03-26,20.49,GBP,Completed
PaymentProcessorA,REC-A-TXN00001148,TXN00001148,ACC000501,2026-02-19,45.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00005666,TXN00005666,ACC000300,2026-01-23,53.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00008075,TXN00008075,ACC001098,2026-06-12,88.02,GBP,Completed
PaymentProcessorA,REC-A-TXN00004943,TXN00004943,ACC001162,2026-06-17,72.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00003663,TXN00003663,ACC000078,2026-04-12,3280.26,GBP,Reversed
PaymentProcessorA,REC-A-TXN00001563,TXN00001563,ACC000789,2026-06-04,85.86,GBP,Completed
PaymentProcessorA,REC-A-TXN00004113,TXN00004113,ACC000859,2026-04-06,11.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00009050,TXN00009050,ACC001139,2026-02-18,16.29,GBP,Failed
PaymentProcessorA,REC-A-TXN00009276,TXN00009276,ACC000131,2026-06-11,2209.35,USD,Completed
PaymentProcessorA,REC-A-TXN00008538,TXN00008538,ACC000493,2026-02-06,22.21,GBP,Completed
PaymentProcessorA,REC-A-TXN00000795,TXN00000795,ACC000606,2026-05-21,13.41,EUR,Failed
PaymentProcessorA,REC-A-TXN00005854,TXN00005854,ACC000972,2026-05-07,65.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00007619,TXN00007619,ACC001142,2026-07-02,21.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00001594,TXN00001594,ACC000442,2026-07-09,19.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00007418,TXN00007418,ACC000312,2026-01-19,30.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00005267,TXN00005267,ACC000922,2026-06-20,108.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00007147,TXN00007147,ACC000192,2026-07-09,5.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00000089,TXN00000089,ACC000179,2026-01-13,24.73,USD,Completed
PaymentProcessorA,REC-A-TXN00008695,TXN00008695,ACC000098,2026-05-11,49.66,GBP,Pending
PaymentProcessorA,REC-A-TXN00009732,TXN00009732,ACC000742,2026-04-02,9.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00009446,TXN00009446,ACC000578,2026-04-04,20.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00006754,TXN00006754,ACC000352,2026-04-29,79.59,USD,Completed
PaymentProcessorA,REC-A-TXN00003502,TXN00003502,ACC001222,2026-03-02,32.34,USD,Completed
PaymentProcessorA,REC-A-TXN00002234,TXN00002234,ACC000478,2026-06-14,12.28,GBP,Completed
PaymentProcessorA,REC-A-TXN00002803,TXN00002803,ACC000877,2026-03-04,40.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00004424,TXN00004424,ACC000904,2026-06-17,19.81,EUR,Completed
PaymentProcessorA,REC-A-TXN00005663,TXN00005663,ACC000825,2026-06-20,130.46,GBP,Completed
PaymentProcessorA,REC-A-TXN00007170,TXN00007170,ACC000793,2026-07-04,58.05,GBP,Completed
PaymentProcessorA,REC-A-TXN00008337,TXN00008337,ACC000776,2026-03-22,16.94,GBP,Completed
PaymentProcessorA,REC-A-TXN00002148,TXN00002148,ACC000068,2026-04-10,76.0,GBP,Completed
PaymentProcessorA,REC-A-TXN00007969,TXN00007969,ACC000881,2026-04-06,5843.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00006551,TXN00006551,ACC000570,2026-06-15,2516.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00007643,TXN00007643,ACC000551,2026-06-11,118.05,GBP,Completed
PaymentProcessorA,REC-A-TXN00006164,TXN00006164,ACC000018,2026-07-02,7.46,GBP,Completed
PaymentProcessorA,REC-A-TXN00001495,TXN00001495,ACC000127,2026-05-19,27.91,GBP,Completed
PaymentProcessorA,REC-A-TXN00007696,TXN00007696,ACC000047,2026-04-10,50.45,GBP,Reversed
PaymentProcessorA,REC-A-TXN00007094,TXN00007094,ACC000320,2026-07-07,118.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00001409,TXN00001409,ACC000075,2026-07-04,57.09,GBP,Completed
PaymentProcessorA,REC-A-TXN00006691,TXN00006691,ACC001275,2026-06-24,96.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00003401,TXN00003401,ACC000847,2026-06-28,297.63,GBP,Failed
PaymentProcessorA,REC-A-TXN00000109,TXN00000109,ACC000971,2026-02-22,49.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00005636,TXN00005636,ACC000453,2026-06-01,683.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00008482,TXN00008482,ACC000129,2026-03-11,4.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00006604,TXN00006604,ACC000743,2026-06-15,37.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00001091,TXN00001091,ACC000732,2026-04-06,66.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00005560,TXN00005560,ACC000882,2026-01-17,7.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00009412,TXN00009412,ACC000767,2026-06-01,23.16,GBP,Completed
PaymentProcessorA,REC-A-TXN00008143,TXN00008143,ACC000155,2026-03-08,42.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00008664,TXN00008664,ACC001190,2026-05-16,34.77,EUR,Completed
PaymentProcessorA,REC-A-TXN00006596,TXN00006596,ACC001045,2026-04-18,420.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00000624,TXN00000624,ACC000049,2026-05-17,37.11,GBP,Completed
PaymentProcessorA,REC-A-TXN00006871,TXN00006871,ACC001008,2026-03-15,5.29,GBP,Completed
PaymentProcessorA,REC-A-TXN00004814,TXN00004814,ACC001090,2026-02-26,64.51,GBP,Completed
PaymentProcessorA,REC-A-TXN00006553,TXN00006553,ACC000834,2026-03-11,14.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00007530,TXN00007530,ACC000431,2026-04-01,31.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00005796,TXN00005796,ACC000236,2026-04-08,44.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00007437,TXN00007437,ACC000751,2026-01-28,17.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00004218,TXN00004218,ACC001039,2026-02-25,282.05,USD,Completed
PaymentProcessorA,REC-A-TXN00005941,TXN00005941,ACC000689,2026-01-12,42.24,GBP,Reversed
PaymentProcessorA,REC-A-TXN00008501,TXN00008501,ACC001078,2026-02-10,42.28,GBP,Reversed
PaymentProcessorA,REC-A-TXN00006429,TXN00006429,ACC000955,2026-04-19,46.57,GBP,Completed
PaymentProcessorA,REC-A-TXN00006827,TXN00006827,ACC000777,2026-04-04,51.57,GBP,Completed
PaymentProcessorA,REC-A-TXN00004131,TXN00004131,ACC000675,2026-04-08,23.16,GBP,Completed
PaymentProcessorA,REC-A-TXN00007802,TXN00007802,ACC000946,2026-06-04,79.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00007754,TXN00007754,ACC000995,2026-03-14,80.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00004722,TXN00004722,ACC000284,2026-02-17,66.94,GBP,Completed
PaymentProcessorA,REC-A-TXN00001651,TXN00001651,ACC000067,2026-06-27,28.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00004141,TXN00004141,ACC000672,2026-06-01,12.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00001618,TXN00001618,ACC000564,2026-03-19,44.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00002030,TXN00002030,ACC001148,2026-04-28,13.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00008518,TXN00008518,ACC000411,2026-05-29,61.34,GBP,Completed
PaymentProcessorA,REC-A-TXN00004576,TXN00004576,ACC000413,2026-04-15,12.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00003993,TXN00003993,ACC000219,2026-01-27,36.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00007377,TXN00007377,ACC000972,2026-06-04,13.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00006150,TXN00006150,ACC000070,2026-04-07,39.04,GBP,Completed
PaymentProcessorA,REC-A-TXN00004909,TXN00004909,ACC000227,2026-06-20,5.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00005027,TXN00005027,ACC001179,2026-03-14,30.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00008261,TXN00008261,ACC001221,2026-03-01,74.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00004732,TXN00004732,ACC001041,2026-03-13,16.06,EUR,Completed
PaymentProcessorA,REC-A-TXN00007549,TXN00007549,ACC000256,2026-04-27,48.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00008135,TXN00008135,ACC000288,2026-01-19,14.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00001607,TXN00001607,ACC001075,2026-04-04,123.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00004774,TXN00004774,ACC000505,2026-03-13,128.14,GBP,Pending
PaymentProcessorA,REC-A-TXN00008110,TXN00008110,ACC000563,2026-04-08,46.24,USD,Completed
PaymentProcessorA,REC-A-TXN00006952,TXN00006952,ACC000830,2026-04-24,10.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00006005,TXN00006005,ACC000470,2026-01-23,54.26,USD,Completed
PaymentProcessorA,REC-A-TXN00007729,TXN00007729,ACC000949,2026-05-20,26.77,GBP,Completed
PaymentProcessorA,REC-A-TXN00003542,TXN00003542,ACC000290,2026-03-30,33.66,GBP,Completed
PaymentProcessorA,REC-A-TXN00000389,TXN00000389,ACC000560,2026-03-20,74.56,GBP,Completed
PaymentProcessorA,REC-A-TXN00001795,TXN00001795,ACC000019,2026-04-21,112.92,GBP,Completed
PaymentProcessorA,REC-A-TXN00008732,TXN00008732,ACC000198,2026-03-28,8.29,GBP,Completed
PaymentProcessorA,REC-A-TXN00004920,TXN00004920,ACC000389,2026-03-31,60.44,GBP,Reversed
PaymentProcessorA,REC-A-TXN00005538,TXN00005538,ACC000419,2026-02-07,24.93,EUR,Completed
PaymentProcessorA,REC-A-TXN00003873,TXN00003873,ACC000829,2026-06-28,21.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00008869,TXN00008869,ACC001146,2026-01-15,54.15,GBP,Completed
PaymentProcessorA,REC-A-TXN00002255,TXN00002255,ACC000955,2026-03-12,73.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00003413,TXN00003413,ACC001148,2026-07-06,72.75,GBP,Completed
PaymentProcessorA,REC-A-TXN00005460,TXN00005460,ACC000612,2026-01-23,73.25,GBP,Completed
PaymentProcessorA,REC-A-TXN00004956,TXN00004956,ACC000855,2026-01-27,75.86,EUR,Completed
PaymentProcessorA,REC-A-TXN00007397,TXN00007397,ACC000260,2026-02-26,36.45,GBP,Completed
PaymentProcessorA,REC-A-TXN00005415,TXN00005415,ACC000226,2026-04-28,26.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00007400,TXN00007400,ACC000376,2026-01-20,4.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00007415,TXN00007415,ACC000078,2026-02-19,22.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00009101,TXN00009101,ACC000597,2026-02-03,5.06,GBP,Completed
PaymentProcessorA,REC-A-TXN00004852,TXN00004852,ACC000868,2026-01-29,128.3,GBP,Completed
PaymentProcessorA,REC-A-TXN00002026,TXN00002026,ACC000038,2026-03-13,26.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00002616,TXN00002616,ACC000820,2026-03-07,12.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00007389,TXN00007389,ACC000598,2026-02-18,144.35,GBP,Completed
PaymentProcessorA,REC-A-TXN00002927,TXN00002927,ACC000203,2026-02-13,116.64,GBP,Completed
PaymentProcessorA,REC-A-TXN00001122,TXN00001122,ACC000847,2026-02-07,4700.19,USD,Completed
PaymentProcessorA,REC-A-TXN00002911,TXN00002911,ACC001279,2026-01-13,3.04,GBP,Pending
PaymentProcessorA,REC-A-TXN00008147,TXN00008147,ACC000424,2026-05-03,60.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00007384,TXN00007384,ACC000131,2026-03-17,26.22,GBP,Completed
PaymentProcessorA,REC-A-TXN00003483,TXN00003483,ACC000668,2026-04-14,89.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00000796,TXN00000796,ACC000862,2026-06-27,16.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00001576,TXN00001576,ACC001141,2026-07-05,57.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00006177,TXN00006177,ACC001052,2026-06-12,139.35,GBP,Failed
PaymentProcessorA,REC-A-TXN00006267,TXN00006267,ACC001206,2026-02-19,124.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00002459,TXN00002459,ACC000153,2026-03-08,92.23,GBP,Completed
PaymentProcessorA,REC-A-TXN00003313,TXN00003313,ACC000275,2026-02-01,19.8,GBP,Completed
PaymentProcessorA,REC-A-TXN00001254,TXN00001254,ACC000924,2026-02-18,36.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00006835,TXN00006835,ACC001167,2026-04-05,38.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00008795,TXN00008795,ACC000791,2026-06-18,232.32,GBP,Completed
PaymentProcessorA,REC-A-TXN00003838,TXN00003838,ACC000738,2026-02-10,11.9,USD,Completed
PaymentProcessorA,REC-A-TXN00004399,TXN00004399,ACC001095,2026-06-23,20.68,GBP,Completed
PaymentProcessorA,REC-A-TXN00003596,TXN00003596,ACC000929,2026-03-02,80.9,GBP,Completed
PaymentProcessorA,REC-A-TXN00006622,TXN00006622,ACC000358,2026-04-26,71.28,GBP,Completed
PaymentProcessorA,REC-A-TXN00008383,TXN00008383,ACC000546,2026-03-15,42.4,GBP,Completed
PaymentProcessorA,REC-A-TXN00002125,TXN00002125,ACC000493,2026-05-25,88.44,GBP,Completed
PaymentProcessorA,REC-A-TXN00003239,TXN00003239,ACC000841,2026-01-12,258.08,EUR,Completed
PaymentProcessorA,REC-A-TXN00005404,TXN00005404,ACC000696,2026-02-27,55.63,USD,Completed
PaymentProcessorA,REC-A-TXN00005999,TXN00005999,ACC001251,2026-04-11,121.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00005939,TXN00005939,ACC000945,2026-04-27,40.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00002046,TXN00002046,ACC000189,2026-02-20,56.74,GBP,Completed
PaymentProcessorA,REC-A-TXN00001579,TXN00001579,ACC000123,2026-05-16,98.07,GBP,Completed
PaymentProcessorA,REC-A-TXN00000015,TXN00000015,ACC000895,2026-01-16,6.52,GBP,Completed
PaymentProcessorA,REC-A-TXN00002674,TXN00002674,ACC001071,2026-03-23,19.11,USD,Completed
PaymentProcessorA,REC-A-TXN00007017,TXN00007017,ACC000187,2026-05-27,18.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00008721,TXN00008721,ACC001071,2026-02-20,35.54,EUR,Completed
PaymentProcessorA,REC-A-TXN00008850,TXN00008850,ACC000754,2026-03-04,13.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00004813,TXN00004813,ACC000153,2026-05-16,32.63,GBP,Completed
PaymentProcessorA,REC-A-TXN00001085,TXN00001085,ACC001000,2026-02-25,183.77,GBP,Completed
PaymentProcessorA,REC-A-TXN00004984,TXN00004984,ACC000200,2026-05-31,96.89,GBP,Completed
PaymentProcessorA,REC-A-TXN00007156,TXN00007156,ACC000518,2026-07-09,14.71,GBP,Completed
PaymentProcessorA,REC-A-TXN00002885,TXN00002885,ACC000332,2026-05-18,24.2,GBP,Completed
PaymentProcessorA,REC-A-TXN00000334,TXN00000334,ACC001096,2026-03-04,49.94,GBP,Completed
PaymentProcessorA,REC-A-TXN00007205,TXN00007205,ACC000468,2026-02-06,68.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00004368,TXN00004368,ACC000856,2026-03-02,60.39,GBP,Failed
PaymentProcessorA,REC-A-TXN00003080,TXN00003080,ACC000624,2026-02-12,56.01,GBP,Completed
PaymentProcessorA,REC-A-TXN00007204,TXN00007204,ACC000512,2026-04-24,24.01,GBP,Reversed
PaymentProcessorA,REC-A-TXN00009910,TXN00009910,ACC001003,2026-06-28,25.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00008865,TXN00008865,ACC000427,2026-02-09,51.11,USD,Completed
PaymentProcessorA,REC-A-TXN00000264,TXN00000264,ACC000831,2026-03-11,20.08,GBP,Completed
PaymentProcessorA,REC-A-TXN00004338,TXN00004338,ACC000070,2026-03-19,9.46,GBP,Completed
PaymentProcessorA,REC-A-TXN00008896,TXN00008896,ACC000299,2026-06-24,122.31,GBP,Completed
PaymentProcessorA,REC-A-TXN00008448,TXN00008448,ACC001063,2026-01-16,22.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00005904,TXN00005904,ACC000306,2026-03-20,42.43,GBP,Completed
PaymentProcessorA,REC-A-TXN00001499,TXN00001499,ACC000359,2026-05-19,88.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00004191,TXN00004191,ACC001160,2026-05-19,20.89,GBP,Completed
PaymentProcessorA,REC-A-TXN00007486,TXN00007486,ACC000345,2026-04-09,371.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00009644,TXN00009644,ACC000022,2026-04-03,134.44,EUR,Completed
PaymentProcessorA,REC-A-TXN00008311,TXN00008311,ACC001201,2026-03-15,13.76,GBP,Completed
PaymentProcessorA,REC-A-TXN00007591,TXN00007591,ACC000439,2026-06-30,13.23,USD,Completed
PaymentProcessorA,REC-A-TXN00000501,TXN00000501,ACC000515,2026-02-02,14.82,EUR,Completed
PaymentProcessorA,REC-A-TXN00009156,TXN00009156,ACC000784,2026-04-22,133.65,GBP,Reversed
PaymentProcessorA,REC-A-TXN00009415,TXN00009415,ACC000755,2026-05-28,22.29,GBP,Completed
PaymentProcessorA,REC-A-TXN00003096,TXN00003096,ACC001268,2026-05-16,17.54,GBP,Completed
PaymentProcessorA,REC-A-TXN00004632,TXN00004632,ACC000686,2026-02-22,28.14,GBP,Completed
PaymentProcessorA,REC-A-TXN00000368,TXN00000368,ACC001030,2026-01-21,20.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00004059,TXN00004059,ACC000881,2026-03-01,11.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00008175,TXN00008175,ACC001275,2026-03-09,33.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00004631,TXN00004631,ACC000686,2026-05-01,18.03,GBP,Completed
PaymentProcessorA,REC-A-TXN00006071,TXN00006071,ACC001116,2026-02-24,4479.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00002665,TXN00002665,ACC000391,2026-02-05,30.67,GBP,Completed
PaymentProcessorA,REC-A-TXN00001027,TXN00001027,ACC000199,2026-02-25,34.92,EUR,Reversed
PaymentProcessorA,REC-A-TXN00005909,TXN00005909,ACC000733,2026-06-14,118.13,GBP,Completed
PaymentProcessorA,REC-A-TXN00005051,TXN00005051,ACC000917,2026-03-29,43.81,GBP,Completed
PaymentProcessorA,REC-A-TXN00006329,TXN00006329,ACC000527,2026-06-06,159.99,GBP,Completed
PaymentProcessorA,REC-A-TXN00009734,TXN00009734,ACC000264,2026-02-08,2290.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00001692,TXN00001692,ACC001019,2026-07-01,7.37,GBP,Completed
PaymentProcessorA,REC-A-TXN00000674,TXN00000674,ACC001220,2026-03-03,211.62,USD,Completed
PaymentProcessorA,REC-A-TXN00005573,TXN00005573,ACC001023,2026-02-02,57.82,EUR,Completed
PaymentProcessorA,REC-A-TXN00005767,TXN00005767,ACC000504,2026-04-25,268.1,GBP,Completed
PaymentProcessorA,REC-A-TXN00005157,TXN00005157,ACC000270,2026-06-03,4.05,GBP,Completed
PaymentProcessorA,REC-A-TXN00000734,TXN00000734,ACC000291,2026-05-24,19.55,GBP,Completed
PaymentProcessorA,REC-A-TXN00003527,TXN00003527,ACC000639,2026-07-04,120.63,USD,Completed
PaymentProcessorA,REC-A-TXN00000569,TXN00000569,ACC001056,2026-01-16,4694.72,USD,Completed
PaymentProcessorA,REC-A-TXN00009188,TXN00009188,ACC000376,2026-06-30,102.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00002923,TXN00002923,ACC000090,2026-04-23,20.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00007912,TXN00007912,ACC001251,2026-07-06,292.17,EUR,Pending
PaymentProcessorA,REC-A-TXN00001559,TXN00001559,ACC001193,2026-01-17,5698.9,GBP,Completed
PaymentProcessorA,REC-A-TXN00000102,TXN00000102,ACC001009,2026-03-21,43.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00003008,TXN00003008,ACC000560,2026-03-09,39.36,GBP,Completed
PaymentProcessorA,REC-A-TXN00007202,TXN00007202,ACC000846,2026-04-03,26.5,GBP,Completed
PaymentProcessorA,REC-A-TXN00000304,TXN00000304,ACC000826,2026-05-13,40.33,GBP,Completed
PaymentProcessorA,REC-A-TXN00000077,TXN00000077,ACC001127,2026-07-04,29.38,GBP,Completed
PaymentProcessorA,REC-A-TXN00006755,TXN00006755,ACC000597,2026-03-29,182.71,GBP,Pending
PaymentProcessorA,REC-A-TXN00008630,TXN00008630,ACC000329,2026-06-24,31.65,GBP,Completed
PaymentProcessorA,REC-A-TXN00001209,TXN00001209,ACC000352,2026-06-29,34.61,USD,Completed
PaymentProcessorA,REC-A-TXN00007743,TXN00007743,ACC001029,2026-03-24,5.98,GBP,Completed
PaymentProcessorA,REC-A-TXN00008215,TXN00008215,ACC000971,2026-03-05,46.42,GBP,Completed
PaymentProcessorA,REC-A-TXN00008945,TXN00008945,ACC001081,2026-05-25,28.59,GBP,Completed
PaymentProcessorA,REC-A-TXN00008414,TXN00008414,ACC000978,2026-03-22,44.35,EUR,Completed
PaymentProcessorA,REC-A-TXN00001776,TXN00001776,ACC000022,2026-04-27,15.39,GBP,Completed
PaymentProcessorA,REC-A-TXN00003474,TXN00003474,ACC000969,2026-01-12,37.87,GBP,Completed
PaymentProcessorA,REC-A-TXN00000484,TXN00000484,ACC000118,2026-02-22,28.82,GBP,Completed
PaymentProcessorA,REC-A-TXN00002190,TXN00002190,ACC001275,2026-05-31,71.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00000347,TXN00000347,ACC001209,2026-05-01,45.79,GBP,Completed
PaymentProcessorA,REC-A-TXN00005482,TXN00005482,ACC001185,2026-05-29,10.3,GBP,Completed
PaymentProcessorA,REC-A-TXN00008362,TXN00008362,ACC000095,2026-03-25,53.78,GBP,Completed
PaymentProcessorA,REC-A-TXN00001473,TXN00001473,ACC001045,2026-02-23,61.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00005101,TXN00005101,ACC001106,2026-05-15,90.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00006766,TXN00006766,ACC000610,2026-06-29,15.58,GBP,Completed
PaymentProcessorA,REC-A-TXN00008707,TXN00008707,ACC000461,2026-06-21,44.2,EUR,Completed
PaymentProcessorA,REC-A-TXN00004930,TXN00004930,ACC000654,2026-03-03,463.77,GBP,Pending
PaymentProcessorA,REC-A-TXN00006330,TXN00006330,ACC000462,2026-05-01,30.16,GBP,Completed
PaymentProcessorA,REC-A-TXN00002610,TXN00002610,ACC000209,2026-01-27,68.41,GBP,Completed
PaymentProcessorA,REC-A-TXN00000004,TXN00000004,ACC000670,2026-04-10,167.84,GBP,Completed
PaymentProcessorA,REC-A-TXN00002214,TXN00002214,ACC000300,2026-04-02,47.0,GBP,Completed
PaymentProcessorA,REC-A-TXN00004828,TXN00004828,ACC001170,2026-02-28,59.61,GBP,Completed
PaymentProcessorA,REC-A-TXN00000857,TXN00000857,ACC000237,2026-04-06,30.97,GBP,Completed
PaymentProcessorA,REC-A-TXN00006978,TXN00006978,ACC000495,2026-02-20,19.53,GBP,Completed
PaymentProcessorA,REC-A-TXN00005886,TXN00005886,ACC000265,2026-05-16,51.93,EUR,Completed
PaymentProcessorA,REC-A-TXN00000625,TXN00000625,ACC000671,2026-06-22,35.73,GBP,Completed
PaymentProcessorA,REC-A-TXN00000291,TXN00000291,ACC001148,2026-07-03,131.32,USD,Completed
PaymentProcessorA,REC-A-TXN00002019,TXN00002019,ACC000494,2026-02-03,14.85,USD,Completed
PaymentProcessorA,REC-A-TXN00000669,TXN00000669,ACC000017,2026-01-12,18.1,EUR,Completed
PaymentProcessorA,REC-A-TXN00008922,TXN00008922,ACC000889,2026-03-21,12.1,USD,Completed
PaymentProcessorA,REC-A-TXN00008265,TXN00008265,ACC000179,2026-05-07,37.27,GBP,Completed
PaymentProcessorA,REC-A-TXN00009697,TXN00009697,ACC000666,2026-06-26,69.19,GBP,Completed
PaymentProcessorA,REC-A-TXN00001632,TXN00001632,ACC000746,2026-04-15,59.69,GBP,Completed
PaymentProcessorA,REC-A-TXN00005171,TXN00005171,ACC000540,2026-05-02,14.48,GBP,Completed
PaymentProcessorA,REC-A-TXN00007206,TXN00007206,ACC001027,2026-05-26,94.46,GBP,Completed
PaymentProcessorA,REC-A-TXN00002523,TXN00002523,ACC000425,2026-05-30,15.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00002216,TXN00002216,ACC000587,2026-05-12,4289.96,GBP,Completed
PaymentProcessorA,REC-A-TXN00006969,TXN00006969,ACC000778,2026-06-07,11.93,GBP,Completed
PaymentProcessorA,REC-A-TXN00006497,TXN00006497,ACC001199,2026-06-28,6.62,GBP,Completed
PaymentProcessorA,REC-A-TXN00006214,TXN00006214,ACC000835,2026-03-10,90.17,GBP,Completed
PaymentProcessorA,REC-A-TXN00007033,TXN00007033,ACC000476,2026-07-03,19.26,GBP,Completed
PaymentProcessorA,REC-A-TXN00007421,TXN00007421,ACC000436,2026-07-01,162.88,GBP,Completed
PaymentProcessorA,REC-A-TXN00001108,TXN00001108,ACC000376,2026-01-17,100.47,GBP,Completed
PaymentProcessorA,REC-A-TXN00000451,TXN00000451,ACC000371,2026-03-29,49.96,GBP,Completed
