transaction_id,transaction_timestamp,customer_id,account_id,merchant_id,merchant_category,customer_country,merchant_country,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,suspicious_label
TXN00000151,2026-01-17T20:02:13,CUST000099,ACC000958,MER000034,Pharmacy,Nigeria,United States,116.58,USD,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000152,2026-02-06T18:48:13,CUST000703,ACC000064,MER000121,Luxury Goods,United Kingdom,Spain,16.11,GBP,ATM,Purchase,Pending,1,0,0,1,0,0,0,0
TXN00000153,2026-02-23T12:38:44,CUST000030,ACC000379,MER000064,Online Marketplace,Nigeria,United States,95.91,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000154,2026-03-09T20:11:20,CUST000890,ACC000416,MER000241,Cash Withdrawal,Italy,Turkey,55.3,GBP,ATM,Transfer,Failed,1,0,0,1,1,0,0,1
TXN00000155,2026-07-01T08:28:39,CUST000428,ACC000884,MER000118,Luxury Goods,Pakistan,India,83.27,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000156,2026-02-13T10:53:35,CUST000404,ACC000250,MER000093,Money Transfer,Turkey,Spain,243.91,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000157,2026-02-07T13:58:09,CUST000442,ACC000136,MER000051,Restaurants,Nigeria,Spain,28.63,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000158,2026-05-29T08:34:56,CUST000386,ACC001168,MER000117,Restaurants,Italy,United States,17.22,EUR,Card Present,Purchase,Failed,1,0,0,0,0,1,0,0
TXN00000159,2026-06-05T21:21:42,CUST000262,ACC000444,MER000202,Cash Withdrawal,Singapore,Germany,15.04,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000160,2026-07-01T02:55:52,CUST000696,ACC001055,MER000218,Money Transfer,Spain,France,16.19,USD,ATM,Transfer,Completed,1,0,1,1,0,0,0,1
TXN00000161,2026-04-22T22:37:41,CUST000758,ACC000538,MER000038,Cash Withdrawal,India,India,33.88,GBP,API,Purchase,Completed,0,0,0,1,0,0,0,0
TXN00000162,2026-06-06T21:24:54,CUST000574,ACC000796,MER000207,Luxury Goods,India,Spain,51.48,USD,E-Commerce,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00000163,2026-05-21T18:51:39,CUST000374,ACC000002,MER000058,Electronics,Pakistan,France,48.26,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000164,2026-05-04T08:47:54,CUST000685,ACC000510,MER000104,Pharmacy,Italy,Netherlands,3004.3,GBP,Branch,Transfer,Completed,1,1,0,0,0,0,0,0
TXN00000165,2026-03-31T01:57:26,CUST000276,ACC001189,MER000085,Hotels,Netherlands,Turkey,156.57,GBP,Mobile Banking,Cash Withdrawal,Pending,1,0,1,0,1,0,0,1
TXN00000166,2026-05-11T07:19:47,CUST000939,ACC000885,MER000243,Groceries,Canada,Italy,28.09,GBP,Mobile Banking,Purchase,Pending,1,0,0,0,0,0,0,0
TXN00000167,2026-06-25T07:29:26,CUST000609,ACC001030,MER000098,Money Transfer,Singapore,France,555.67,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000168,2026-02-03T11:11:18,CUST000023,ACC000689,MER000147,Gambling,France,United Arab Emirates,68.42,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00000169,2026-04-25T06:32:16,CUST000331,ACC000761,MER000148,Fuel,United Kingdom,Spain,15.53,EUR,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000170,2026-02-11T17:26:12,CUST000283,ACC000170,MER000062,Subscription,France,Italy,12.54,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000171,2026-06-01T06:51:16,CUST000272,ACC001116,MER000150,Gambling,Pakistan,Germany,59.29,GBP,Mobile Banking,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00000172,2026-05-15T22:53:54,CUST000830,ACC000478,MER000116,Fuel,Singapore,Turkey,29.27,GBP,API,Transfer,Completed,1,0,0,0,1,1,0,1
TXN00000173,2026-04-11T15:33:24,CUST000662,ACC000049,MER000127,Restaurants,Pakistan,United States,74.74,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00000174,2026-04-09T23:25:36,CUST000939,ACC000885,MER000082,Money Transfer,Canada,Singapore,58.75,EUR,Branch,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00000175,2026-01-25T23:12:20,CUST000472,ACC000862,MER000069,Pharmacy,Turkey,India,34.03,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000176,2026-04-14T20:51:14,CUST000664,ACC000981,MER000178,Groceries,Nigeria,Italy,15.69,GBP,Branch,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000177,2026-05-24T14:14:23,CUST000441,ACC000900,MER000175,Restaurants,France,Netherlands,8.05,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000178,2026-06-02T05:43:49,CUST000782,ACC001100,MER000180,Travel,Singapore,United States,23.42,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000179,2026-03-09T23:31:37,CUST000047,ACC000358,MER000007,Fuel,United Arab Emirates,France,86.18,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000180,2026-02-07T11:28:47,CUST000868,ACC000393,MER000031,Electronics,Pakistan,Canada,45.34,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00000181,2026-07-03T14:36:11,CUST000408,ACC000333,MER000127,Restaurants,Spain,United States,10.53,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000182,2026-07-05T01:02:12,CUST000795,ACC001118,MER000046,Luxury Goods,France,United Arab Emirates,43.52,GBP,API,Transfer,Completed,1,0,1,1,0,0,0,1
TXN00000183,2026-02-04T08:50:26,CUST000353,ACC000534,MER000185,Gambling,Nigeria,United States,53.8,EUR,API,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000184,2026-03-20T12:58:44,CUST000174,ACC000482,MER000164,Gambling,Singapore,Turkey,15.12,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000185,2026-01-15T12:53:01,CUST000295,ACC000807,MER000219,Money Transfer,Nigeria,United Kingdom,42.68,GBP,E-Commerce,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000186,2026-06-29T03:14:21,CUST000359,ACC000072,MER000121,Luxury Goods,India,Spain,38.79,GBP,Branch,Purchase,Completed,1,0,1,1,0,0,0,1
TXN00000187,2026-05-21T08:41:17,CUST000124,ACC001036,MER000207,Luxury Goods,Nigeria,Spain,11.67,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000188,2026-01-19T03:03:12,CUST000661,ACC000722,MER000229,Restaurants,Canada,United Arab Emirates,52.34,GBP,Branch,Purchase,Completed,1,0,1,0,0,1,0,1
TXN00000189,2026-03-30T05:31:03,CUST000446,ACC000836,MER000137,Cash Withdrawal,United States,United Kingdom,64.12,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000190,2026-06-05T14:44:38,CUST000994,ACC000444,MER000177,Restaurants,France,Turkey,108.1,GBP,API,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000191,2026-01-20T21:07:14,CUST000260,ACC001253,MER000089,Travel,Canada,United Kingdom,104.98,GBP,API,Refund,Completed,1,0,0,0,0,0,1,1
TXN00000192,2026-03-30T19:19:12,CUST000189,ACC000922,MER000188,Electronics,Germany,Netherlands,9.23,EUR,ATM,Refund,Completed,1,0,0,0,0,0,0,0
TXN00000193,2026-01-29T21:12:28,CUST000381,ACC000264,MER000231,Groceries,Canada,Spain,14.33,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000194,2026-03-08T12:36:31,CUST000057,ACC000557,MER000102,Gambling,France,Singapore,61.25,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000195,2026-02-18T10:34:23,CUST000573,ACC000270,MER000198,Pharmacy,Turkey,Turkey,61.18,EUR,Card Present,Purchase,Completed,0,0,0,0,1,0,0,0
TXN00000196,2026-01-23T08:28:47,CUST000411,ACC000118,MER000131,Crypto Exchange,Netherlands,Turkey,61.26,EUR,Branch,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000197,2026-06-30T09:23:07,CUST000322,ACC001130,MER000071,Luxury Goods,Singapore,United Arab Emirates,1724.57,GBP,E-Commerce,Transfer,Completed,1,1,0,1,0,0,1,1
TXN00000198,2026-05-04T18:38:47,CUST000378,ACC000179,MER000110,Hotels,Pakistan,India,64.77,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000199,2026-02-10T14:06:03,CUST000018,ACC000503,MER000148,Fuel,Spain,Spain,113.93,GBP,Branch,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00000200,2026-05-08T15:16:13,CUST000489,ACC000648,MER000208,Gambling,Italy,France,95.01,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000201,2026-06-03T11:39:11,CUST000099,ACC000958,MER000187,Travel,Nigeria,Spain,70.2,GBP,API,Purchase,Pending,1,0,0,0,1,0,0,0
TXN00000202,2026-03-17T08:40:47,CUST000414,ACC000863,MER000137,Cash Withdrawal,India,United Kingdom,26.7,USD,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000203,2026-02-07T15:34:55,CUST000503,ACC000784,MER000060,Restaurants,Spain,Pakistan,78.18,GBP,API,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00000204,2026-02-02T05:01:49,CUST000348,ACC001182,MER000247,Groceries,Pakistan,Netherlands,16.9,GBP,E-Commerce,Transfer,Pending,1,0,0,0,0,0,0,0
TXN00000205,2026-06-17T23:53:59,CUST000964,ACC000502,MER000052,Gambling,Pakistan,Canada,28.88,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000206,2026-06-04T19:33:16,CUST000743,ACC000695,MER000047,Groceries,United States,Nigeria,22.53,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,1,0,0,0
TXN00000207,2026-02-17T00:13:32,CUST000498,ACC000775,MER000070,Travel,Netherlands,Pakistan,39.72,USD,Branch,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00000208,2026-04-01T11:23:49,CUST000144,ACC000862,MER000248,Online Marketplace,Spain,France,370.43,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000209,2026-06-19T06:51:11,CUST000459,ACC000751,MER000237,Fuel,Italy,Turkey,5.66,GBP,Mobile Banking,Purchase,Reversed,1,0,0,0,1,0,0,0
TXN00000210,2026-05-10T09:22:39,CUST000264,ACC001076,MER000009,Cash Withdrawal,Turkey,Italy,1132.71,GBP,E-Commerce,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000211,2026-05-25T06:15:18,CUST000999,ACC000813,MER000145,Crypto Exchange,Spain,Turkey,22.83,GBP,API,Purchase,Completed,1,0,0,1,1,1,0,1
TXN00000212,2026-06-28T22:19:46,CUST000583,ACC000351,MER000058,Electronics,Turkey,France,108.74,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000213,2026-01-20T14:16:04,CUST000166,ACC000567,MER000042,Fuel,Singapore,Pakistan,39.03,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000214,2026-04-30T07:00:56,CUST000939,ACC000885,MER000157,Groceries,Canada,United States,12.46,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00000215,2026-05-07T17:52:26,CUST000965,ACC000507,MER000191,Pharmacy,Singapore,Italy,17.9,GBP,Card Present,Purchase,Pending,1,0,0,0,0,0,0,0
TXN00000216,2026-01-12T12:25:46,CUST000604,ACC000501,MER000193,Online Marketplace,Singapore,Italy,72.21,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000217,2026-01-18T22:58:48,CUST000420,ACC000917,MER000005,Hotels,Nigeria,United States,17.63,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000218,2026-05-17T02:00:31,CUST000431,ACC000971,MER000155,Subscription,India,Turkey,45.44,GBP,ATM,Purchase,Pending,1,0,1,0,1,0,0,1
TXN00000219,2026-07-09T02:15:15,CUST000103,ACC000837,MER000041,Electronics,United Arab Emirates,Canada,38.3,GBP,E-Commerce,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00000220,2026-03-01T09:31:05,CUST000045,ACC001009,MER000084,Luxury Goods,United Kingdom,France,19.08,GBP,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000221,2026-07-02T13:43:21,CUST000600,ACC000848,MER000220,Hotels,Netherlands,Nigeria,312.29,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000222,2026-05-15T02:39:31,CUST000952,ACC000132,MER000038,Cash Withdrawal,India,India,68.99,GBP,API,Transfer,Completed,0,0,1,1,0,0,0,0
TXN00000223,2026-03-15T09:48:58,CUST000798,ACC001285,MER000053,Gambling,Singapore,United Kingdom,4.83,EUR,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000224,2026-03-13T20:07:56,CUST000339,ACC001193,MER000087,Subscription,Pakistan,Italy,44.1,USD,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000225,2026-02-20T11:31:07,CUST000968,ACC000069,MER000067,Groceries,France,Italy,18.88,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000226,2026-04-27T15:30:30,CUST000229,ACC000605,MER000013,Crypto Exchange,United Arab Emirates,Canada,85.84,GBP,API,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00000227,2026-05-26T12:17:10,CUST000255,ACC001115,MER000080,Cash Withdrawal,France,Spain,16.57,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000228,2026-01-19T23:17:33,CUST000732,ACC000881,MER000130,Restaurants,France,Turkey,32.63,EUR,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000229,2026-06-05T01:48:06,CUST000973,ACC001202,MER000182,Travel,Pakistan,Singapore,60.64,GBP,ATM,Transfer,Completed,1,0,1,0,0,0,0,0
TXN00000230,2026-03-09T05:47:05,CUST000825,ACC000133,MER000166,Groceries,Turkey,United Kingdom,86.99,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000231,2026-02-24T09:40:13,CUST000213,ACC000359,MER000015,Money Transfer,India,Nigeria,11.02,GBP,ATM,Purchase,Completed,1,0,0,1,1,1,0,1
TXN00000232,2026-04-15T20:47:35,CUST000401,ACC000797,MER000047,Groceries,United Arab Emirates,Nigeria,26.19,USD,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000233,2026-06-07T10:17:47,CUST000157,ACC000625,MER000003,Hotels,United States,India,22.76,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000234,2026-03-14T06:38:37,CUST000023,ACC000689,MER000051,Restaurants,France,Spain,19.04,GBP,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000235,2026-06-05T05:03:44,CUST000374,ACC000002,MER000113,Hotels,Pakistan,Netherlands,213.89,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000236,2026-06-27T17:46:12,CUST000178,ACC000835,MER000165,Restaurants,India,United Kingdom,54.87,EUR,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000237,2026-05-17T11:57:25,CUST000836,ACC000999,MER000044,Fuel,Spain,France,10.37,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000238,2026-02-12T20:51:25,CUST000470,ACC000140,MER000243,Groceries,Turkey,Italy,91.64,GBP,Card Present,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000239,2026-04-07T19:14:31,CUST000168,ACC000272,MER000075,Subscription,Pakistan,France,305.56,EUR,Branch,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000240,2026-06-15T05:01:43,CUST000905,ACC000382,MER000187,Travel,Singapore,Spain,102.77,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000241,2026-05-05T19:19:00,CUST000638,ACC001231,MER000240,Travel,Spain,United Kingdom,8.01,GBP,E-Commerce,Purchase,Pending,1,0,0,0,0,0,0,0
TXN00000242,2026-03-04T18:32:14,CUST000158,ACC001186,MER000162,Hotels,Italy,Pakistan,22.55,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00000243,2026-02-25T10:58:07,CUST000705,ACC000027,MER000099,Money Transfer,Turkey,Canada,129.92,EUR,API,Cash Withdrawal,Pending,1,0,0,1,1,0,0,1
TXN00000244,2026-02-15T17:53:12,CUST000498,ACC000511,MER000161,Crypto Exchange,Netherlands,Turkey,18.04,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000245,2026-05-11T22:20:39,CUST000544,ACC000677,MER000248,Online Marketplace,Netherlands,France,57.04,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000246,2026-03-09T10:59:21,CUST000913,ACC000063,MER000117,Restaurants,United States,United States,79.41,GBP,E-Commerce,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00000247,2026-02-08T09:55:27,CUST000602,ACC000566,MER000178,Groceries,Italy,Italy,14.48,EUR,Card Present,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00000248,2026-05-07T13:28:48,CUST000146,ACC000851,MER000243,Groceries,Turkey,Italy,34.48,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000249,2026-04-05T23:22:40,CUST000154,ACC000296,MER000029,Money Transfer,Italy,Canada,1.43,GBP,ATM,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00000250,2026-07-10T22:08:31,CUST000982,ACC001002,MER000233,Money Transfer,United Kingdom,Canada,13.14,GBP,Mobile Banking,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000251,2026-03-01T05:10:45,CUST000927,ACC000038,MER000079,Online Marketplace,Germany,United Kingdom,28.43,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000252,2026-02-03T23:18:34,CUST000824,ACC000061,MER000003,Hotels,Netherlands,India,10.51,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000253,2026-03-06T12:03:39,CUST000321,ACC000084,MER000202,Cash Withdrawal,United Arab Emirates,Germany,187.24,EUR,Branch,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000254,2026-05-25T05:44:52,CUST000164,ACC000512,MER000107,Gambling,Spain,India,8.76,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000255,2026-03-31T09:09:18,CUST000158,ACC001186,MER000108,Money Transfer,Italy,United Arab Emirates,23.57,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000256,2026-02-10T11:36:19,CUST000587,ACC001265,MER000238,Travel,Netherlands,Spain,41.71,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000257,2026-02-13T08:28:56,CUST000326,ACC000647,MER000194,Luxury Goods,Spain,France,154.67,GBP,API,Cash Withdrawal,Completed,1,0,0,1,0,0,0,0
TXN00000258,2026-04-26T22:55:12,CUST000419,ACC000192,MER000212,Subscription,Netherlands,United Arab Emirates,8.71,GBP,Branch,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00000259,2026-02-20T10:37:11,CUST000639,ACC001054,MER000007,Fuel,United Kingdom,France,117.12,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000260,2026-02-25T12:57:29,CUST000872,ACC000888,MER000012,Online Marketplace,United Arab Emirates,United States,36.97,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000261,2026-04-27T04:00:25,CUST000097,ACC000269,MER000201,Online Marketplace,Canada,Singapore,13.72,EUR,API,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00000262,2026-03-31T10:46:23,CUST000446,ACC000836,MER000138,Electronics,United States,United States,58.1,GBP,ATM,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00000263,2026-04-24T15:49:30,CUST000570,ACC000168,MER000100,Electronics,Singapore,Nigeria,44.66,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,1,0,0,0
TXN00000264,2026-03-11T12:50:03,CUST000951,ACC000831,MER000114,Electronics,Pakistan,Italy,20.08,GBP,API,Transfer,Completed,1,0,0,0,0,0,0,0
TXN00000265,2026-06-11T01:15:37,CUST000289,ACC000818,MER000192,Crypto Exchange,France,Turkey,39.24,GBP,Mobile Banking,Purchase,Completed,1,0,1,1,1,0,0,1
TXN00000266,2026-06-22T14:32:22,CUST000145,ACC001062,MER000208,Gambling,Pakistan,France,24.9,GBP,Card Present,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000267,2026-04-29T21:11:51,CUST000260,ACC001253,MER000204,Subscription,Canada,Singapore,41.0,EUR,ATM,Cash Withdrawal,Completed,1,0,0,0,0,0,1,1
TXN00000268,2026-03-19T15:50:35,CUST000115,ACC000610,MER000121,Luxury Goods,France,Spain,70.96,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000269,2026-05-31T03:59:11,CUST000590,ACC000456,MER000135,Electronics,India,Italy,178.76,GBP,ATM,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00000270,2026-01-15T21:32:38,CUST000443,ACC000099,MER000105,Cash Withdrawal,Spain,France,10719.5,GBP,Card Present,Purchase,Completed,1,1,0,1,0,0,0,1
TXN00000271,2026-04-01T13:48:17,CUST000166,ACC000567,MER000087,Subscription,Singapore,Italy,5.2,GBP,API,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000272,2026-05-12T02:58:23,CUST000277,ACC000746,MER000227,Hotels,Italy,Canada,31.44,USD,ATM,Purchase,Pending,1,0,1,0,0,0,0,0
TXN00000273,2026-02-05T19:39:55,CUST000863,ACC001005,MER000169,Hotels,Italy,Italy,65.91,GBP,API,Purchase,Completed,0,0,0,0,0,0,0,0
TXN00000274,2026-05-14T14:48:48,CUST000775,ACC000675,MER000239,Crypto Exchange,Italy,France,48.47,USD,E-Commerce,Transfer,Completed,1,0,0,1,0,0,0,0
TXN00000275,2026-05-20T13:50:53,CUST000915,ACC000121,MER000173,Cash Withdrawal,Canada,France,19.63,GBP,API,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000276,2026-03-30T15:17:54,CUST000117,ACC001293,MER000247,Groceries,Canada,Netherlands,29.72,GBP,Branch,Purchase,Failed,1,0,0,0,0,1,0,0
TXN00000277,2026-06-01T23:10:33,CUST000112,ACC000175,MER000250,Gambling,Canada,Germany,22.35,GBP,E-Commerce,Purchase,Completed,1,0,0,1,0,1,0,1
TXN00000278,2026-03-14T21:04:37,CUST000690,ACC000400,MER000090,Travel,India,Canada,20.3,EUR,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000279,2026-03-30T05:11:59,CUST000783,ACC001279,MER000241,Cash Withdrawal,Nigeria,Turkey,85.59,GBP,Card Present,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000280,2026-02-24T04:36:29,CUST000380,ACC001192,MER000043,Online Marketplace,India,United Kingdom,1966.98,GBP,Mobile Banking,Purchase,Completed,1,1,1,0,0,0,0,1
TXN00000281,2026-03-29T17:13:25,CUST000131,ACC000801,MER000156,Subscription,United States,Spain,89.98,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000282,2026-01-15T11:20:41,CUST000594,ACC001093,MER000165,Restaurants,Singapore,United Kingdom,49.76,GBP,API,Purchase,Reversed,1,0,0,0,0,0,0,0
TXN00000283,2026-04-07T21:50:58,CUST000842,ACC000517,MER000180,Travel,Nigeria,United States,82.51,GBP,E-Commerce,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000284,2026-05-20T11:03:51,CUST000850,ACC000112,MER000036,Luxury Goods,Turkey,United States,68.69,GBP,E-Commerce,Purchase,Completed,1,0,0,1,1,1,0,1
TXN00000285,2026-03-19T21:23:27,CUST000280,ACC000892,MER000161,Crypto Exchange,Italy,Turkey,15.97,GBP,ATM,Purchase,Completed,1,0,0,1,1,0,0,1
TXN00000286,2026-03-25T02:24:19,CUST000487,ACC000293,MER000196,Groceries,France,Germany,20.9,GBP,ATM,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00000287,2026-03-16T10:59:40,CUST000576,ACC000808,MER000142,Fuel,United Arab Emirates,Turkey,77.27,GBP,ATM,Purchase,Completed,1,0,0,0,1,0,0,0
TXN00000288,2026-03-03T13:51:45,CUST000585,ACC001255,MER000104,Pharmacy,France,Netherlands,67.38,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000289,2026-04-15T14:17:37,CUST000296,ACC000398,MER000133,Electronics,Pakistan,Italy,35.84,GBP,ATM,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000290,2026-07-09T01:32:41,CUST000796,ACC000780,MER000068,Restaurants,Italy,Germany,41.15,GBP,Branch,Transfer,Completed,1,0,1,0,0,0,0,0
TXN00000291,2026-07-03T15:18:15,CUST000176,ACC001148,MER000214,Restaurants,United States,Spain,131.32,USD,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000292,2026-05-27T12:08:30,CUST000617,ACC000617,MER000005,Hotels,Spain,United States,20.26,GBP,ATM,Purchase,Completed,1,0,0,0,0,1,0,0
TXN00000293,2026-07-01T10:13:04,CUST000570,ACC000168,MER000224,Crypto Exchange,Singapore,France,63.25,GBP,ATM,Purchase,Completed,1,0,0,1,0,0,0,0
TXN00000294,2026-06-14T03:20:57,CUST000755,ACC000666,MER000068,Restaurants,Nigeria,Germany,29.9,USD,E-Commerce,Purchase,Pending,1,0,1,0,1,0,0,1
TXN00000295,2026-07-11T14:40:40,CUST000458,ACC000411,MER000235,Restaurants,India,Turkey,5763.3,GBP,Branch,Cash Withdrawal,Completed,1,1,0,0,1,0,0,1
TXN00000296,2026-07-07T09:19:05,CUST000607,ACC001222,MER000092,Electronics,Canada,India,83.55,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0
TXN00000297,2026-06-28T03:54:53,CUST000449,ACC000541,MER000111,Groceries,Singapore,India,82.56,EUR,Card Present,Purchase,Completed,1,0,1,0,0,0,0,0
TXN00000298,2026-07-03T20:35:43,CUST000166,ACC000383,MER000225,Travel,Singapore,Pakistan,135.03,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000299,2026-04-25T12:34:45,CUST000049,ACC000753,MER000070,Travel,United Arab Emirates,Pakistan,37.38,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000300,2026-03-31T09:33:04,CUST000352,ACC000070,MER000144,Groceries,Italy,Spain,72.38,USD,Branch,Purchase,Completed,1,0,0,0,0,0,0,0
TXN00000301,2026-02-09T06:47:53,CUST000120,ACC001254,MER000234,Gambling,Nigeria,Germany,26.84,GBP,Branch,Cash Withdrawal,Completed,1,0,0,1,1,0,0,1
TXN00000302,2026-04-18T13:29:24,CUST000876,ACC000939,MER000032,Travel,United States,Germany,50.61,GBP,API,Purchase,Completed,1,0,0,0,0,1,0,0
