node_id,node_type,node_label,watchlist_flag,transaction_count,total_transaction_amount,max_rule_based_risk_score,max_anomaly_score_percentile,alert_count,ml_alert_count,suspicious_label_count,node_risk_score,node_risk_band,in_degree,out_degree,total_degree,degree_centrality,pagerank_score,graph_priority_score
MER000237,Merchant,Fuel Merchant 237,0,44.0,9879.1,66.0,96.14,23.0,7.0,12.0,98.85,Critical,42,0,42,0.016477,0.00148505,59.94
ACC000203,Account,ACC000203,0,10.0,406.48,97.0,96.79,8.0,2.0,7.0,99.53,Critical,4,11,15,0.005885,0.00034236,59.9
CUST000322,Customer,Mia Ahmed,0,9.0,2110.6,92.0,97.91,9.0,1.0,9.0,99.67,Critical,0,3,3,0.001177,0.00025145,59.88
MER000200,Merchant,Cash Withdrawal Merchant 200,0,39.0,8556.789999999999,77.0,94.66,37.0,4.0,21.0,98.78,Critical,39,0,39,0.0153,0.00114624,59.8
MER000093,Merchant,Money Transfer Merchant 093,0,38.0,3674.96,98.0,84.74,38.0,0.0,12.0,98.76,Critical,38,0,38,0.014908,0.00117729,59.79
MER000032,Merchant,Travel Merchant 032,0,49.0,23225.37,70.0,99.51,12.0,6.0,8.0,98.33,Critical,49,0,49,0.019223,0.00192964,59.77
MER000023,Merchant,Restaurants Merchant 023,0,37.0,7859.9,63.0,99.36,18.0,7.0,10.0,98.63,Critical,36,0,36,0.014123,0.00097959,59.66
CUST000776,Customer,Mia Clarke,0,10.0,536.1,93.0,96.69,10.0,1.0,7.0,99.19,Critical,0,4,4,0.001569,0.00025145,59.6
MER000052,Merchant,Gambling Merchant 052,0,37.0,6867.820000000001,76.0,94.86,36.0,4.0,13.0,98.4,Critical,36,0,36,0.014123,0.00128116,59.58
CUST000285,Customer,Aisha Miller,0,8.0,7236.4800000000005,96.0,98.02,7.0,4.0,5.0,99.01,Critical,0,3,3,0.001177,0.00025145,59.48
CUST000050,Customer,Adam Wright,0,9.0,298.83,82.0,96.05,9.0,4.0,9.0,99.02,Critical,0,1,1,0.000392,0.00025145,59.47
CUST000044,Customer,Lucas Walker,0,6.0,8251.42,100.0,100.0,6.0,4.0,4.0,99.0,Critical,0,0,0,0.0,0.00025145,59.45
CUST000093,Customer,James Ahmed,0,14.0,1010.76,93.0,93.23,9.0,2.0,8.0,98.98,Critical,0,0,0,0.0,0.00025145,59.44
CUST000529,Customer,Fatima Ali,0,9.0,9040.179999999998,100.0,99.85,9.0,1.0,4.0,98.95,Critical,0,1,1,0.000392,0.00025145,59.43
ACC000251,Account,ACC000251,0,9.0,4098.69,100.0,99.28,8.0,2.0,4.0,98.75,Critical,3,8,11,0.004315,0.00033476,59.4
CUST000420,Customer,Daniel Jones,0,12.0,766.6600000000001,100.0,93.9,9.0,1.0,6.0,98.86,Critical,0,2,2,0.000785,0.00025145,59.38
MER000077,Merchant,Cash Withdrawal Merchant 077,0,31.0,1302.72,79.0,99.21,31.0,2.0,16.0,98.27,Critical,31,0,31,0.012162,0.00066112,59.34
MER000008,Merchant,Online Marketplace Merchant 008,0,43.0,12385.539999999999,68.0,99.31,14.0,7.0,7.0,97.86,Critical,42,0,42,0.016477,0.00145915,59.34
MER000224,Merchant,Crypto Exchange Merchant 224,0,35.0,14851.67,76.0,97.58,34.0,3.0,17.0,97.85,Critical,35,0,35,0.013731,0.00171461,59.33
ACC001089,Account,ACC001089,0,16.0,2725.61,91.0,92.93,10.0,2.0,7.0,98.48,Critical,2,16,18,0.007062,0.00035872,59.3
CUST000484,Customer,Noah Wright,0,12.0,4448.59,86.0,95.53,12.0,3.0,7.0,98.64,Critical,0,2,2,0.000785,0.00025145,59.25
ACC000576,Account,ACC000576,0,12.0,808.2,80.0,99.3,11.0,3.0,8.0,98.26,Critical,3,13,16,0.006277,0.00033114,59.15
CUST000380,Customer,Adam Hussain,0,18.0,3230.7,88.0,99.41,11.0,4.0,3.0,98.39,Critical,0,0,0,0.0,0.00025145,59.08
MER000120,Merchant,Online Marketplace Merchant 120,0,46.0,2445.2400000000002,83.0,99.11,13.0,3.0,6.0,97.54,Critical,45,0,45,0.017654,0.00095836,59.07
MER000090,Merchant,Travel Merchant 090,0,42.0,12708.33,73.0,97.62,16.0,5.0,8.0,97.52,Critical,42,0,42,0.016477,0.00114988,59.07
ACC000401,Account,ACC000401,0,11.0,576.28,93.0,90.8,10.0,1.0,8.0,98.13,Critical,3,12,15,0.005885,0.00029568,59.05
ACC001022,Account,ACC001022,0,8.0,321.98,100.0,98.69,7.0,2.0,5.0,98.04,Critical,4,10,14,0.005492,0.00047771,59.03
MER000168,Merchant,Luxury Goods Merchant 168,0,44.0,6788.589999999999,77.0,99.24,41.0,2.0,15.0,97.38,Critical,44,0,44,0.017262,0.00121414,59.02
CUST000072,Customer,Leo Ahmed,0,12.0,808.2,80.0,99.3,11.0,3.0,8.0,98.26,Critical,0,1,1,0.000392,0.00025145,59.01
MER000140,Merchant,Cash Withdrawal Merchant 140,0,33.0,3217.3399999999997,77.0,95.43,33.0,3.0,19.0,97.55,Critical,33,0,33,0.012946,0.00108404,59.01
CUST000976,Customer,Muhammad Young,0,11.0,4963.299999999999,75.0,99.67,10.0,5.0,7.0,98.13,Critical,0,2,2,0.000785,0.00025145,58.94
MER000037,Merchant,Luxury Goods Merchant 037,0,36.0,7850.5,77.0,99.09,35.0,2.0,15.0,97.33,Critical,36,0,36,0.014123,0.00097081,58.87
CUST000012,Customer,Maya Walker,0,11.0,2718.42,100.0,92.91,11.0,1.0,4.0,98.02,Critical,0,0,0,0.0,0.00025145,58.86
MER000121,Merchant,Luxury Goods Merchant 121,0,47.0,7801.86,79.0,99.59,46.0,1.0,15.0,96.91,Critical,47,0,47,0.018439,0.00159106,58.83
CUST000306,Customer,Noah Ali,0,13.0,825.6,81.0,95.19,13.0,2.0,13.0,97.77,Critical,0,0,0,0.0,0.00025145,58.71
MER000152,Merchant,Luxury Goods Merchant 152,0,40.0,6899.7300000000005,75.0,96.09,38.0,3.0,14.0,96.88,Critical,40,0,40,0.015692,0.00124249,58.69
CUST000713,Customer,Ali Clarke,0,11.0,720.32,93.0,98.01,11.0,1.0,5.0,97.65,Critical,0,2,2,0.000785,0.00025145,58.66
MER000203,Merchant,Groceries Merchant 203,0,30.0,6274.57,83.0,98.49,10.0,2.0,7.0,96.82,Critical,30,0,30,0.011769,0.00130078,58.59
MER000136,Merchant,Money Transfer Merchant 136,0,38.0,2920.98,76.0,98.59,37.0,2.0,12.0,96.71,Critical,36,0,36,0.014123,0.00128348,58.57
CUST000757,Customer,Lucas Clarke,0,12.0,418.82,100.0,96.85,8.0,1.0,5.0,97.4,Critical,0,2,2,0.000785,0.00025145,58.51
CUST000032,Customer,Amelia Brown,0,9.0,1589.96,100.0,95.49,6.0,4.0,4.0,97.42,Critical,0,0,0,0.0,0.00025145,58.5
CUST000993,Customer,Aisha Thomas,0,9.0,358.86,81.0,99.88,9.0,5.0,5.0,97.41,Critical,0,1,1,0.000392,0.00025145,58.5
ACC001299,Account,ACC001299,0,12.0,904.55,92.0,88.01,11.0,0.0,11.0,97.2,Critical,2,12,14,0.005492,0.00028365,58.49
MER000018,Merchant,Hotels Merchant 018,0,46.0,13173.42,78.0,99.39,12.0,3.0,7.0,96.39,Critical,45,0,45,0.017654,0.00147196,58.48
CUST000353,Customer,Oliver Hussain,0,11.0,1007.42,100.0,96.54,5.0,4.0,5.0,97.29,Critical,0,2,2,0.000785,0.00025145,58.44
MER000076,Merchant,Luxury Goods Merchant 076,0,34.0,5654.92,77.0,97.01,33.0,2.0,16.0,96.6,Critical,34,0,34,0.013339,0.00090678,58.41
CUST000258,Customer,Ethan Jones,0,15.0,1136.96,92.0,88.01,15.0,0.0,14.0,97.2,Critical,0,2,2,0.000785,0.00025145,58.39
MER000137,Merchant,Cash Withdrawal Merchant 137,0,29.0,7501.0,84.0,92.18,27.0,1.0,12.0,96.56,Critical,29,0,29,0.011377,0.00104374,58.37
CUST000699,Customer,Leo Young,0,7.0,860.82,86.0,99.75,7.0,4.0,7.0,97.11,Critical,0,3,3,0.001177,0.00025145,58.34
MER000105,Merchant,Cash Withdrawal Merchant 105,0,46.0,24023.690000000002,82.0,92.92,43.0,1.0,19.0,95.92,Critical,45,0,45,0.017654,0.00204788,58.31
MER000069,Merchant,Pharmacy Merchant 069,0,48.0,12713.58,65.0,99.66,11.0,11.0,2.0,96.13,Critical,46,0,46,0.018046,0.00125923,58.29
MER000132,Merchant,Cash Withdrawal Merchant 132,0,44.0,7928.2699999999995,64.0,99.37,40.0,5.0,19.0,96.08,Critical,43,0,43,0.016869,0.00150534,58.29
MER000099,Merchant,Money Transfer Merchant 099,0,51.0,8003.65,71.0,98.33,50.0,3.0,17.0,95.87,Critical,50,0,50,0.019616,0.00164625,58.24
ACC000697,Account,ACC000697,0,13.0,5849.150000000001,76.0,99.44,12.0,3.0,8.0,96.5,Critical,4,13,17,0.006669,0.00051115,58.14
CUST000517,Customer,Mia Wilson,0,8.0,284.3,99.0,92.07,8.0,2.0,5.0,96.77,Critical,0,0,0,0.0,0.00025145,58.11
MER000191,Merchant,Pharmacy Merchant 191,0,45.0,19484.37,73.0,98.98,11.0,6.0,4.0,95.49,Critical,44,0,44,0.017262,0.00228633,58.1
MER000218,Merchant,Money Transfer Merchant 218,0,44.0,3552.41,81.0,94.0,43.0,1.0,16.0,95.85,Critical,43,0,43,0.016869,0.00114011,58.08
ACC000890,Account,ACC000890,0,5.0,469.68,98.0,99.75,5.0,4.0,4.0,96.51,Critical,2,8,10,0.003923,0.00026993,58.04
MER000055,Merchant,Money Transfer Merchant 055,0,52.0,5389.71,76.0,95.16,51.0,2.0,19.0,95.51,Critical,51,0,51,0.020008,0.0013952,57.99
CUST000240,Customer,Isabella Hall,0,12.0,5775.87,76.0,99.44,12.0,3.0,8.0,96.5,Critical,0,1,1,0.000392,0.00025145,57.96
CUST000138,Customer,Mia Hall,0,11.0,6731.97,96.0,93.46,10.0,1.0,4.0,96.41,Critical,0,0,0,0.0,0.00025145,57.9
CUST000886,Customer,Oliver Patel,0,12.0,784.22,100.0,95.18,7.0,1.0,6.0,96.31,Critical,0,1,1,0.000392,0.00025145,57.84
ACC000534,Account,ACC000534,0,9.0,6054.38,100.0,99.97,6.0,2.0,4.0,95.99,Critical,7,12,19,0.007454,0.0004506,57.83
ACC001205,Account,ACC001205,0,18.0,1185.1,78.0,97.59,12.0,3.0,7.0,95.76,Critical,2,19,21,0.008239,0.00025565,57.67
CUST000853,Customer,Isabella Walker,0,16.0,769.99,78.0,97.59,12.0,3.0,7.0,95.76,Critical,0,1,1,0.000392,0.00025145,57.51
CUST000376,Customer,Oliver Smith,0,10.0,11223.03,76.0,98.55,10.0,2.0,9.0,95.69,Critical,0,3,3,0.001177,0.00025145,57.49
MER000165,Merchant,Restaurants Merchant 165,0,45.0,10851.52,73.0,97.86,13.0,5.0,5.0,94.6,Critical,45,0,45,0.017654,0.00186266,57.49
ACC000421,Account,ACC000421,0,11.0,12557.09,89.0,99.92,6.0,5.0,4.0,95.52,Critical,2,12,14,0.005492,0.00029356,57.48
CUST000948,Customer,Grace Young,0,15.0,928.86,76.0,94.22,15.0,3.0,9.0,95.68,Critical,0,1,1,0.000392,0.00025145,57.47
CUST000880,Customer,Daniel Patel,0,9.0,533.05,93.0,90.8,9.0,1.0,7.0,95.63,Critical,0,1,1,0.000392,0.00025145,57.44
ACC000584,Account,ACC000584,0,12.0,485.28000000000003,98.0,96.42,6.0,3.0,4.0,95.35,Critical,1,16,17,0.006669,0.00025145,57.39
CUST000181,Customer,Leo Davies,0,7.0,169.81,97.0,96.79,6.0,2.0,6.0,95.53,Critical,0,1,1,0.000392,0.00025145,57.38
CUST000527,Customer,Grace Hussain,0,11.0,12557.09,89.0,99.92,6.0,5.0,4.0,95.52,Critical,0,1,1,0.000392,0.00025145,57.37
ACC000531,Account,ACC000531,0,5.0,81.03999999999999,100.0,98.93,5.0,2.0,5.0,95.13,Critical,6,7,13,0.0051,0.00029202,57.24
ACC000703,Account,ACC000703,0,14.0,786.51,83.0,97.72,7.0,6.0,4.0,95.05,Critical,3,14,17,0.006669,0.00040336,57.24
ACC000967,Account,ACC000967,0,11.0,580.92,100.0,94.35,6.0,2.0,5.0,95.02,Critical,6,14,20,0.007846,0.0002798,57.22
CUST000064,Customer,Fatima Ali,0,14.0,1040.72,100.0,96.41,8.0,1.0,3.0,95.24,Critical,0,0,0,0.0,0.00025145,57.19
ACC000596,Account,ACC000596,0,9.0,748.53,100.0,97.15,5.0,3.0,4.0,95.0,Critical,2,14,16,0.006277,0.00025825,57.18
ACC000824,Account,ACC000824,0,14.0,663.8100000000001,88.0,96.67,9.0,4.0,2.0,94.93,Critical,2,17,19,0.007454,0.00033589,57.17
MER000009,Merchant,Cash Withdrawal Merchant 009,0,36.0,4457.9800000000005,72.0,96.86,36.0,2.0,16.0,94.3,Critical,35,0,35,0.013731,0.0011959,57.09
CUST000658,Customer,Sophia Davies,0,13.0,841.14,86.0,89.3,13.0,0.0,12.0,94.96,Critical,0,3,3,0.001177,0.00025145,57.05
CUST000058,Customer,Maya Clarke,0,9.0,880.74,85.0,96.36,9.0,1.0,8.0,94.98,Critical,0,0,0,0.0,0.00025145,57.04
ACC000838,Account,ACC000838,0,8.0,2083.0099999999998,87.0,98.89,6.0,4.0,6.0,94.76,Critical,5,9,14,0.005492,0.00033407,57.03
ACC001126,Account,ACC001126,0,19.0,2776.91,83.0,99.25,11.0,3.0,3.0,94.59,Critical,3,21,24,0.009415,0.00045407,57.03
CUST000813,Customer,Adam Ali,0,12.0,6970.22,93.0,93.03,8.0,3.0,4.0,94.91,Critical,0,2,2,0.000785,0.00025145,57.01
ACC000923,Account,ACC000923,0,11.0,635.5,100.0,93.43,7.0,1.0,5.0,94.7,Critical,3,14,17,0.006669,0.00026628,57.01
MER000106,Merchant,Gambling Merchant 106,0,38.0,1659.02,88.0,84.46,38.0,0.0,16.0,94.16,Critical,37,0,37,0.014515,0.00104782,57.0
ACC000767,Account,ACC000767,0,10.0,2017.67,94.0,98.1,7.0,1.0,6.0,94.64,Critical,2,13,15,0.005885,0.00037851,56.98
MER000194,Merchant,Luxury Goods Merchant 194,0,46.0,3343.25,77.0,93.67,43.0,1.0,12.0,93.93,Critical,46,0,46,0.018046,0.00114342,56.95
ACC000937,Account,ACC000937,0,11.0,5256.679999999999,75.0,99.67,9.0,5.0,5.0,94.63,Critical,2,12,14,0.005492,0.00028133,56.94
MER000073,Merchant,Online Marketplace Merchant 073,0,44.0,7658.11,66.0,99.16,13.0,5.0,7.0,93.91,Critical,44,0,44,0.017262,0.00124166,56.94
CUST000637,Customer,Isabella Wright,0,12.0,679.28,100.0,90.77,6.0,2.0,6.0,94.77,Critical,0,0,0,0.0,0.00025145,56.91
CUST000989,Customer,Zara Jones,0,13.0,3669.89,63.0,99.69,13.0,5.0,9.0,94.74,Critical,0,2,2,0.000785,0.00025145,56.91
ACC000816,Account,ACC000816,0,9.0,282.23,93.0,99.03,8.0,2.0,3.0,94.51,Critical,5,13,18,0.007062,0.00032725,56.91
MER000109,Merchant,Groceries Merchant 109,0,36.0,3834.4100000000003,58.0,96.74,18.0,6.0,12.0,93.96,Critical,36,0,36,0.014123,0.00113858,56.89
MER000102,Merchant,Gambling Merchant 102,0,40.0,10487.82,76.0,94.93,38.0,1.0,10.0,93.93,Critical,40,0,40,0.015692,0.00099262,56.87
CUST000705,Customer,Fatima Taylor,0,14.0,9013.79,66.0,98.33,11.0,5.0,8.0,94.62,Critical,0,2,2,0.000785,0.00025145,56.84
CUST000809,Customer,Aisha Hall,0,11.0,692.63,68.0,99.84,11.0,4.0,8.0,94.54,Critical,0,0,0,0.0,0.00025145,56.77
CUST000748,Customer,Daniel Khan,0,12.0,5325.64,100.0,94.3,8.0,1.0,3.0,94.5,Critical,0,2,2,0.000785,0.00025145,56.77
MER000201,Merchant,Online Marketplace Merchant 201,0,43.0,9433.56,83.0,97.85,11.0,2.0,4.0,93.6,Critical,42,0,42,0.016477,0.00132791,56.76
ACC001226,Account,ACC001226,0,18.0,969.1700000000001,81.0,96.18,18.0,2.0,6.0,94.11,Critical,4,18,22,0.008631,0.00056343,56.75
MER000056,Merchant,Crypto Exchange Merchant 056,0,48.0,23285.58,71.0,99.77,46.0,1.0,18.0,93.37,Critical,48,0,48,0.018831,0.00172902,56.74
MER000234,Merchant,Gambling Merchant 234,0,39.0,6645.16,66.0,98.31,39.0,3.0,15.0,93.61,Critical,38,0,38,0.014908,0.00133151,56.73
ACC001232,Account,ACC001232,0,9.0,316.49,83.0,98.42,7.0,6.0,3.0,94.3,Critical,1,10,11,0.004315,0.00025145,56.72
MER000035,Merchant,Gambling Merchant 035,0,43.0,4900.76,71.0,95.82,42.0,2.0,14.0,93.49,Critical,43,0,43,0.016869,0.00129179,56.69
CUST000274,Customer,Ethan Patel,0,9.0,232.88,91.0,95.39,8.0,2.0,5.0,94.34,Critical,0,0,0,0.0,0.00025145,56.65
ACC000881,Account,ACC000881,0,18.0,6994.07,87.0,95.26,8.0,3.0,5.0,93.99,Critical,3,21,24,0.009415,0.00030352,56.64
CUST000043,Customer,Isabella Brown,0,11.0,375.34000000000003,100.0,89.33,8.0,0.0,6.0,94.27,Critical,0,2,2,0.000785,0.00025145,56.63
ACC001066,Account,ACC001066,0,12.0,5667.849999999999,100.0,97.3,6.0,2.0,3.0,94.06,Critical,3,15,18,0.007062,0.00025739,56.63
ACC000279,Account,ACC000279,0,11.0,428.63,100.0,93.09,8.0,1.0,3.0,94.08,Critical,1,13,14,0.005492,0.00025145,56.61
ACC000045,Account,ACC000045,0,17.0,891.69,71.0,97.81,11.0,3.0,8.0,93.68,Critical,5,21,26,0.0102,0.00062688,56.54
ACC000061,Account,ACC000061,0,16.0,2736.42,100.0,98.21,6.0,1.0,4.0,93.87,Critical,2,16,18,0.007062,0.00026151,56.52
ACC001195,Account,ACC001195,0,11.0,13154.890000000001,88.0,99.47,8.0,3.0,3.0,93.91,Critical,2,11,13,0.0051,0.00031388,56.51
CUST000732,Customer,Amelia Hall,0,17.0,6873.69,87.0,95.26,8.0,3.0,5.0,93.99,Critical,0,1,1,0.000392,0.00025145,56.45
ACC000445,Account,ACC000445,0,11.0,18581.65,91.0,99.62,7.0,3.0,3.0,93.82,Critical,2,12,14,0.005492,0.00025961,56.45
CUST000752,Customer,Mia Young,0,11.0,5000.69,69.0,99.33,11.0,4.0,7.0,93.82,Critical,0,0,0,0.0,0.00025145,56.34
ACC001152,Account,ACC001152,0,7.0,434.2,98.0,98.8,6.0,2.0,3.0,93.68,Critical,2,7,9,0.003531,0.00030247,56.34
ACC000861,Account,ACC000861,0,9.0,612.72,100.0,94.58,5.0,2.0,5.0,93.6,Critical,4,10,14,0.005492,0.00030723,56.33
MER000247,Merchant,Groceries Merchant 247,0,43.0,3634.91,75.0,97.49,15.0,2.0,7.0,92.87,Critical,42,0,42,0.016477,0.00134941,56.32
MER000054,Merchant,Groceries Merchant 054,0,48.0,1999.04,85.0,97.43,9.0,2.0,4.0,92.85,Critical,46,0,46,0.018046,0.00124445,56.32
CUST000087,Customer,Oliver Davies,0,15.0,851.3199999999999,71.0,97.81,10.0,3.0,8.0,93.68,Critical,0,1,1,0.000392,0.00025145,56.27
CUST000243,Customer,Zara Green,0,8.0,554.32,100.0,88.76,7.0,0.0,7.0,93.57,Critical,0,0,0,0.0,0.00025145,56.19
ACC000049,Account,ACC000049,0,14.0,921.29,84.0,99.91,7.0,4.0,4.0,93.27,Critical,3,16,19,0.007454,0.00030889,56.17
ACC001002,Account,ACC001002,0,14.0,1117.87,98.0,91.76,9.0,1.0,2.0,93.22,Critical,2,15,17,0.006669,0.000381,56.14
CUST000281,Customer,Leo Hall,0,13.0,11787.06,100.0,99.83,5.0,2.0,3.0,93.44,Critical,0,2,2,0.000785,0.00025145,56.13
CUST000975,Customer,Ethan Patel,0,13.0,472.42,67.0,99.34,9.0,6.0,6.0,93.42,Critical,0,4,4,0.001569,0.00025145,56.13
ACC001146,Account,ACC001146,0,12.0,841.62,93.0,98.26,8.0,2.0,2.0,93.24,Critical,3,13,16,0.006277,0.00030208,56.13
ACC000218,Account,ACC000218,0,13.0,7002.26,79.0,98.95,7.0,5.0,5.0,93.18,Critical,4,14,18,0.007062,0.00028279,56.11
CUST000897,Customer,Fatima Green,0,12.0,878.4300000000001,100.0,93.43,6.0,1.0,5.0,93.2,Critical,0,2,2,0.000785,0.00025145,55.99
MER000092,Merchant,Electronics Merchant 092,0,35.0,7270.54,56.0,99.15,9.0,10.0,4.0,92.4,Critical,35,0,35,0.013731,0.00132739,55.98
CUST000914,Customer,Mia Hall,0,12.0,7299.77,79.0,98.95,7.0,5.0,5.0,93.18,Critical,0,2,2,0.000785,0.00025145,55.97
CUST000232,Customer,Fatima Wilson,0,10.0,2026.71,94.0,98.1,6.0,1.0,6.0,93.14,Critical,0,2,2,0.000785,0.00025145,55.95
CUST000071,Customer,Mia Wright,0,17.0,930.94,81.0,96.18,17.0,2.0,5.0,93.11,Critical,0,1,1,0.000392,0.00025145,55.92
CUST000111,Customer,Daniel Clarke,0,14.0,4439.53,81.0,91.82,14.0,1.0,8.0,93.09,Critical,0,2,2,0.000785,0.00025145,55.92
MER000250,Merchant,Gambling Merchant 250,0,41.0,7830.58,76.0,90.4,38.0,1.0,13.0,92.34,Critical,40,0,40,0.015692,0.00102013,55.92
ACC000722,Account,ACC000722,0,5.0,646.44,100.0,95.11,5.0,2.0,4.0,92.79,Critical,5,11,16,0.006277,0.00027395,55.85
ACC000964,Account,ACC000964,0,7.0,256.12,100.0,99.22,5.0,1.0,4.0,92.73,Critical,3,9,12,0.004708,0.00026678,55.79
ACC001078,Account,ACC001078,0,14.0,5287.31,75.0,94.03,11.0,4.0,5.0,92.66,Critical,1,16,17,0.006669,0.00025145,55.78
MER000238,Merchant,Travel Merchant 238,0,47.0,15431.54,71.0,97.95,12.0,3.0,6.0,91.73,Critical,47,0,47,0.018439,0.00188016,55.78
ACC000427,Account,ACC000427,0,8.0,266.1,86.0,98.15,7.0,2.0,6.0,92.55,Critical,4,11,15,0.005885,0.00032182,55.71
ACC000808,Account,ACC000808,0,14.0,6613.04,98.0,98.36,5.0,3.0,2.0,92.53,Critical,2,16,18,0.007062,0.00026074,55.71
MER000036,Merchant,Luxury Goods Merchant 036,0,39.0,8074.68,72.0,94.42,37.0,1.0,18.0,91.95,Critical,38,0,38,0.014908,0.00118502,55.71
ACC000135,Account,ACC000135,0,9.0,871.58,100.0,92.64,7.0,1.0,3.0,92.42,Critical,5,12,17,0.006669,0.00054584,55.69
ACC000806,Account,ACC000806,0,7.0,429.75,98.0,94.15,7.0,2.0,2.0,92.55,Critical,2,10,12,0.004708,0.00028044,55.68
CUST000539,Customer,Zara Wright,0,10.0,4992.370000000001,75.0,94.03,10.0,4.0,5.0,92.66,Critical,0,1,1,0.000392,0.00025145,55.65
MER000088,Merchant,Luxury Goods Merchant 088,0,35.0,1810.78,79.0,89.81,33.0,0.0,13.0,91.98,Critical,35,0,35,0.013731,0.0009527,55.65
MER000216,Merchant,Groceries Merchant 216,0,40.0,3210.01,53.0,99.75,21.0,6.0,9.0,91.76,Critical,40,0,40,0.015692,0.00126467,55.62
CUST000576,Customer,Mia Miller,0,14.0,6613.04,98.0,98.36,5.0,3.0,2.0,92.53,Critical,0,1,1,0.000392,0.00025145,55.58
MER000025,Merchant,Restaurants Merchant 025,0,38.0,14364.43,68.0,97.29,10.0,6.0,3.0,91.65,Critical,38,0,38,0.014908,0.00141541,55.57
CUST000112,Customer,Daniel Thomas,0,8.0,304.67,100.0,84.17,8.0,0.0,6.0,92.46,Critical,0,3,3,0.001177,0.00025145,55.55
ACC000663,Account,ACC000663,0,11.0,3573.86,79.0,97.56,9.0,2.0,6.0,92.2,Critical,2,13,15,0.005885,0.00025487,55.49
MER000207,Merchant,Luxury Goods Merchant 207,0,40.0,4116.0199999999995,62.0,97.82,38.0,3.0,14.0,91.64,Critical,40,0,40,0.015692,0.0009262,55.48
ACC000962,Account,ACC000962,0,9.0,478.70000000000005,93.0,98.01,7.0,1.0,4.0,92.15,Critical,4,11,15,0.005885,0.00030802,55.47
CUST000791,Customer,Grace Wright,0,9.0,18465.05,91.0,99.62,6.0,3.0,3.0,92.32,Critical,0,1,1,0.000392,0.00025145,55.45
CUST000759,Customer,Ethan Smith,0,11.0,3333.92,100.0,99.5,6.0,1.0,2.0,92.32,Critical,0,0,0,0.0,0.00025145,55.44
CUST000627,Customer,Daniel Taylor,1,5.0,313.93,83.0,97.86,5.0,2.0,0.0,92.1,Critical,0,2,2,0.000785,0.00025145,55.33
MER000129,Merchant,Subscription Merchant 129,0,30.0,4933.76,56.0,97.67,13.0,6.0,8.0,91.38,Critical,30,0,30,0.011769,0.00111756,55.29
CUST000193,Customer,Ali Hussain,0,13.0,548.38,98.0,94.06,6.0,2.0,3.0,92.02,Critical,0,2,2,0.000785,0.00025145,55.28
CUST000846,Customer,Ali Jones,0,7.0,242.72,93.0,99.03,7.0,2.0,2.0,92.01,Critical,0,1,1,0.000392,0.00025145,55.26
CUST000426,Customer,Aisha Wright,0,16.0,743.53,67.0,99.42,11.0,2.0,9.0,91.95,Critical,0,3,3,0.001177,0.00025145,55.24
MER000187,Merchant,Travel Merchant 187,0,35.0,5410.93,73.0,93.83,10.0,3.0,6.0,91.19,Critical,35,0,35,0.013731,0.00123517,55.24
CUST000430,Customer,Ali Taylor,0,10.0,1007.17,88.0,98.16,8.0,2.0,3.0,91.96,Critical,0,0,0,0.0,0.00025145,55.23
ACC000371,Account,ACC000371,0,17.0,4103.5,68.0,97.46,15.0,2.0,9.0,91.71,Critical,2,18,20,0.007846,0.00025259,55.23
MER000146,Merchant,Restaurants Merchant 146,0,55.0,3170.32,78.0,98.07,17.0,3.0,2.0,90.92,Critical,53,0,53,0.020792,0.00116425,55.2
ACC000588,Account,ACC000588,0,8.0,208.0,100.0,98.99,5.0,1.0,3.0,91.65,Critical,6,8,14,0.005492,0.0004423,55.19
CUST000633,Customer,James Clarke,0,14.0,747.55,98.0,89.35,9.0,0.0,3.0,91.87,Critical,0,0,0,0.0,0.00025145,55.17
MER000060,Merchant,Restaurants Merchant 060,0,42.0,3430.9100000000003,65.0,98.18,9.0,6.0,5.0,91.11,Critical,41,0,41,0.016085,0.00083782,55.16
MER000135,Merchant,Electronics Merchant 135,0,30.0,3705.8199999999997,73.0,93.79,10.0,3.0,6.0,91.18,Critical,29,0,29,0.011377,0.00106165,55.15
ACC000263,Account,ACC000263,0,8.0,335.65,100.0,95.54,6.0,2.0,1.0,91.44,Critical,1,11,12,0.004708,0.00025145,55.01
ACC001044,Account,ACC001044,0,18.0,1152.3,83.0,92.45,12.0,1.0,5.0,91.21,Critical,4,18,22,0.008631,0.0002679,54.95
CUST000201,Customer,Grace Taylor,0,9.0,6812.3,93.0,98.64,6.0,2.0,3.0,91.37,Critical,0,0,0,0.0,0.00025145,54.87
CUST000449,Customer,Zara Khan,0,12.0,13077.9,89.0,93.5,8.0,1.0,5.0,91.28,Critical,0,4,4,0.001569,0.00025145,54.85
ACC001193,Account,ACC001193,0,10.0,6615.74,96.0,99.64,4.0,2.0,4.0,91.07,Critical,3,14,17,0.006669,0.00037271,54.85
CUST000807,Customer,Amelia Ali,0,18.0,1152.3,83.0,92.45,12.0,1.0,5.0,91.21,Critical,0,1,1,0.000392,0.00025145,54.78
ACC001218,Account,ACC001218,0,7.0,377.68,93.0,98.81,7.0,2.0,1.0,90.93,Critical,3,10,13,0.0051,0.00032024,54.72
CUST000674,Customer,Maya Ahmed,0,11.0,691.46,73.0,99.13,9.0,2.0,7.0,91.05,Critical,0,2,2,0.000785,0.00025145,54.7
