transaction_id,a_record_count,a_recon_references,a_source_systems,a_account_id,a_booking_date,a_amount,a_currency,a_status,b_record_count,b_recon_references,b_source_systems,b_account_id,b_booking_date,b_amount,b_currency,b_status,amount_difference,absolute_amount_difference,break_type,primary_break_category,is_break,severity,reconciliation_status,case_age_days
TXN00008288,1,REC-A-TXN00008288,PaymentProcessorA,ACC001235,2026-04-07,7.12,GBP,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,95
TXN00008367,1,REC-A-TXN00008367,PaymentProcessorA,ACC000691,2026-06-12,120.74,GBP,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,29
TXN00008453,1,REC-A-TXN00008453,PaymentProcessorA,ACC000429,2026-06-02,10.02,GBP,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,39
TXN00008953,1,REC-A-TXN00008953,PaymentProcessorA,ACC001186,2026-02-11,19.08,GBP,Pending,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,150
TXN00009239,1,REC-A-TXN00009239,PaymentProcessorA,ACC000711,2026-07-08,22.43,GBP,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,3
TXN00009254,1,REC-A-TXN00009254,PaymentProcessorA,ACC000365,2026-01-22,81.33,USD,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,170
TXN00009259,1,REC-A-TXN00009259,PaymentProcessorA,ACC000703,2026-05-22,40.57,EUR,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,50
TXN00009341,1,REC-A-TXN00009341,PaymentProcessorA,ACC000357,2026-01-29,179.37,GBP,Pending,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,163
TXN00009367,1,REC-A-TXN00009367,PaymentProcessorA,ACC000777,2026-06-21,16.3,GBP,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,20
TXN00009732,1,REC-A-TXN00009732,PaymentProcessorA,ACC000742,2026-04-02,9.19,GBP,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,100
TXN00009826,1,REC-A-TXN00009826,PaymentProcessorA,ACC000162,2026-07-03,19.51,GBP,Pending,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,8
TXN00009873,1,REC-A-TXN00009873,PaymentProcessorA,ACC001054,2026-06-25,12.13,EUR,Completed,0,,,,,,,,,,MISSING_IN_B,MISSING_IN_B,1,High,Break,16
TXN00005796,1,REC-A-TXN00005796,PaymentProcessorA,ACC000236,2026-04-08,44.68,GBP,Completed,1,REC-B-TXN00005796,CoreBankingB,ACC000236,2026-04-08,69.68,GBP,Completed,25.000000000000007,25.000000000000007,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,94
TXN00006473,1,REC-A-TXN00006473,PaymentProcessorA,ACC001276,2026-01-18,58.02,USD,Completed,1,REC-B-TXN00006473,CoreBankingB,ACC001276,2026-01-18,83.02000000000001,USD,Completed,25.000000000000007,25.000000000000007,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,174
TXN00000404,1,REC-A-TXN00000404,PaymentProcessorA,ACC000417,2026-03-03,13.94,GBP,Completed,1,REC-B-TXN00000404,CoreBankingB,ACC000417,2026-03-03,38.94,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,130
TXN00000552,1,REC-A-TXN00000552,PaymentProcessorA,ACC000687,2026-05-07,68.91,GBP,Completed,1,REC-B-TXN00000552,CoreBankingB,ACC000687,2026-05-07,93.91,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,65
TXN00001459,1,REC-A-TXN00001459,PaymentProcessorA,ACC000015,2026-02-08,124.09,GBP,Failed,1,REC-B-TXN00001459,CoreBankingB,ACC000015,2026-02-08,149.09,GBP,Failed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,153
TXN00001771,1,REC-A-TXN00001771,PaymentProcessorA,ACC000325,2026-07-07,21.14,EUR,Completed,1,REC-B-TXN00001771,CoreBankingB,ACC000325,2026-07-07,46.14,EUR,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,4
TXN00002090,1,REC-A-TXN00002090,PaymentProcessorA,ACC001026,2026-03-05,15.88,GBP,Completed,1,REC-B-TXN00002090,CoreBankingB,ACC001026,2026-03-05,40.88,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,128
TXN00003101,1,REC-A-TXN00003101,PaymentProcessorA,ACC000311,2026-01-25,73.35,GBP,Completed,1,REC-B-TXN00003101,CoreBankingB,ACC000311,2026-01-25,98.35,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,167
TXN00004242,1,REC-A-TXN00004242,PaymentProcessorA,ACC001236,2026-06-06,106.9,GBP,Completed,1,REC-B-TXN00004242,CoreBankingB,ACC001236,2026-06-06,131.9,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,35
TXN00005365,1,REC-A-TXN00005365,PaymentProcessorA,ACC001089,2026-03-28,37.77,GBP,Completed,1,REC-B-TXN00005365,CoreBankingB,ACC001089,2026-03-28,62.77,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,105
TXN00006907,1,REC-A-TXN00006907,PaymentProcessorA,ACC001264,2026-01-14,63.31,GBP,Completed,1,REC-B-TXN00006907,CoreBankingB,ACC001264,2026-01-14,88.31,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,178
TXN00007881,1,REC-A-TXN00007881,PaymentProcessorA,ACC000236,2026-01-28,729.83,GBP,Completed,1,REC-B-TXN00007881,CoreBankingB,ACC000236,2026-01-28,754.83,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,164
TXN00008069,1,REC-A-TXN00008069,PaymentProcessorA,ACC000952,2026-03-21,20.82,USD,Completed,1,REC-B-TXN00008069,CoreBankingB,ACC000952,2026-03-21,45.82,USD,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,112
TXN00008569,1,REC-A-TXN00008569,PaymentProcessorA,ACC000182,2026-06-30,19.14,EUR,Completed,1,REC-B-TXN00008569,CoreBankingB,ACC000182,2026-06-30,44.14,EUR,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,11
TXN00009939,1,REC-A-TXN00009939,PaymentProcessorA,ACC000748,2026-02-04,9362.75,GBP,Completed,1,REC-B-TXN00009939,CoreBankingB,ACC000748,2026-02-04,9387.75,GBP,Completed,25.0,25.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,157
TXN00009085,1,REC-A-TXN00009085,PaymentProcessorA,ACC000934,2026-01-22,63.99,GBP,Completed,1,REC-B-TXN00009085,CoreBankingB,ACC000934,2026-01-22,73.99000000000001,GBP,Completed,10.000000000000007,10.000000000000007,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,170
TXN00006775,1,REC-A-TXN00006775,PaymentProcessorA,ACC000857,2026-03-04,11.85,GBP,Completed,1,REC-B-TXN00006775,CoreBankingB,ACC000857,2026-03-04,21.85,GBP,Completed,10.000000000000002,10.000000000000002,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,129
TXN00006790,1,REC-A-TXN00006790,PaymentProcessorA,ACC000770,2026-06-21,7.99,USD,Completed,1,REC-B-TXN00006790,CoreBankingB,ACC000770,2026-06-21,17.990000000000002,USD,Completed,10.000000000000002,10.000000000000002,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,20
TXN00000510,1,REC-A-TXN00000510,PaymentProcessorA,ACC000160,2026-04-13,100.11,GBP,Completed,1,REC-B-TXN00000510,CoreBankingB,ACC000160,2026-04-13,110.11,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,89
TXN00000783,1,REC-A-TXN00000783,PaymentProcessorA,ACC001057,2026-01-24,106.22,GBP,Completed,1,REC-B-TXN00000783,CoreBankingB,ACC001057,2026-01-24,116.22,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,168
TXN00001246,1,REC-A-TXN00001246,PaymentProcessorA,ACC000090,2026-07-05,50.49,GBP,Completed,1,REC-B-TXN00001246,CoreBankingB,ACC000090,2026-07-05,60.49,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,6
TXN00002808,1,REC-A-TXN00002808,PaymentProcessorA,ACC000480,2026-05-19,34.32,GBP,Completed,1,REC-B-TXN00002808,CoreBankingB,ACC000480,2026-05-19,44.32,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,53
TXN00003155,1,REC-A-TXN00003155,PaymentProcessorA,ACC001187,2026-03-31,39.63,GBP,Completed,1,REC-B-TXN00003155,CoreBankingB,ACC001187,2026-03-31,49.63,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,102
TXN00003773,1,REC-A-TXN00003773,PaymentProcessorA,ACC000308,2026-07-03,33.53,GBP,Completed,1,REC-B-TXN00003773,CoreBankingB,ACC000308,2026-07-03,43.53,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,8
TXN00003799,1,REC-A-TXN00003799,PaymentProcessorA,ACC000958,2026-06-28,20.15,EUR,Reversed,1,REC-B-TXN00003799,CoreBankingB,ACC000958,2026-06-28,30.15,EUR,Reversed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,13
TXN00003913,1,REC-A-TXN00003913,PaymentProcessorA,ACC000476,2026-06-11,95.77,GBP,Completed,1,REC-B-TXN00003913,CoreBankingB,ACC000476,2026-06-11,105.77,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,30
TXN00004081,1,REC-A-TXN00004081,PaymentProcessorA,ACC000972,2026-05-07,19.87,GBP,Completed,1,REC-B-TXN00004081,CoreBankingB,ACC000972,2026-05-07,29.87,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,65
TXN00005396,1,REC-A-TXN00005396,PaymentProcessorA,ACC000908,2026-06-27,6.41,GBP,Failed,1,REC-B-TXN00005396,CoreBankingB,ACC000908,2026-06-27,16.41,GBP,Failed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,14
TXN00005685,1,REC-A-TXN00005685,PaymentProcessorA,ACC001126,2026-04-08,34.12,GBP,Completed,1,REC-B-TXN00005685,CoreBankingB,ACC001126,2026-04-08,44.12,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,94
TXN00006600,1,REC-A-TXN00006600,PaymentProcessorA,ACC000087,2026-03-12,459.4,GBP,Completed,1,REC-B-TXN00006600,CoreBankingB,ACC000087,2026-03-12,469.4,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,121
TXN00006728,1,REC-A-TXN00006728,PaymentProcessorA,ACC000015,2026-02-28,5.2,GBP,Completed,1,REC-B-TXN00006728,CoreBankingB,ACC000015,2026-02-28,15.2,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,133
TXN00007404,1,REC-A-TXN00007404,PaymentProcessorA,ACC000415,2026-01-25,17.42,GBP,Completed,1,REC-B-TXN00007404,CoreBankingB,ACC000415,2026-01-25,27.42,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,167
TXN00008027,1,REC-A-TXN00008027,PaymentProcessorA,ACC001166,2026-04-06,30.33,GBP,Completed,1,REC-B-TXN00008027,CoreBankingB,ACC001166,2026-04-06,40.33,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,96
TXN00008172,1,REC-A-TXN00008172,PaymentProcessorA,ACC000157,2026-06-06,148.64,GBP,Pending,1,REC-B-TXN00008172,CoreBankingB,ACC000157,2026-06-06,158.64,GBP,Pending,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,35
TXN00009171,1,REC-A-TXN00009171,PaymentProcessorA,ACC000139,2026-04-05,43.62,GBP,Completed,1,REC-B-TXN00009171,CoreBankingB,ACC000139,2026-04-05,53.62,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,97
TXN00009588,1,REC-A-TXN00009588,PaymentProcessorA,ACC001003,2026-06-02,86.34,GBP,Completed,1,REC-B-TXN00009588,CoreBankingB,ACC001003,2026-06-02,96.34,GBP,Completed,10.0,10.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,39
TXN00006488,1,REC-A-TXN00006488,PaymentProcessorA,ACC000003,2026-07-07,15.12,GBP,Completed,1,REC-B-TXN00006488,CoreBankingB,ACC000003,2026-07-07,25.119999999999997,GBP,Completed,9.999999999999998,9.999999999999998,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,4
TXN00002349,1,REC-A-TXN00002349,PaymentProcessorA,ACC001203,2026-05-25,22.13,GBP,Completed,1,REC-B-TXN00002349,CoreBankingB,ACC001203,2026-05-25,32.129999999999995,GBP,Completed,9.999999999999996,9.999999999999996,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,47
TXN00006609,1,REC-A-TXN00006609,PaymentProcessorA,ACC000688,2026-07-11,27.31,GBP,Completed,1,REC-B-TXN00006609,CoreBankingB,ACC000688,2026-07-11,32.31,GBP,Completed,5.0000000000000036,5.0000000000000036,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,0
TXN00006497,1,REC-A-TXN00006497,PaymentProcessorA,ACC001199,2026-06-28,6.62,GBP,Completed,1,REC-B-TXN00006497,CoreBankingB,ACC001199,2026-06-28,11.620000000000001,GBP,Completed,5.000000000000001,5.000000000000001,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,13
TXN00000070,1,REC-A-TXN00000070,PaymentProcessorA,ACC000348,2026-03-05,174.98,EUR,Completed,1,REC-B-TXN00000070,CoreBankingB,ACC000348,2026-03-05,179.98,EUR,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,128
TXN00000676,1,REC-A-TXN00000676,PaymentProcessorA,ACC000828,2026-04-02,199.63,GBP,Completed,1,REC-B-TXN00000676,CoreBankingB,ACC000828,2026-04-02,204.63,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,100
TXN00001963,1,REC-A-TXN00001963,PaymentProcessorA,ACC001077,2026-06-01,42.62,GBP,Completed,1,REC-B-TXN00001963,CoreBankingB,ACC001077,2026-06-01,47.62,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,40
TXN00002089,1,REC-A-TXN00002089,PaymentProcessorA,ACC000624,2026-03-18,42.6,GBP,Completed,1,REC-B-TXN00002089,CoreBankingB,ACC000624,2026-03-18,47.6,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,115
TXN00002200,1,REC-A-TXN00002200,PaymentProcessorA,ACC000710,2026-02-06,151.77,GBP,Completed,1,REC-B-TXN00002200,CoreBankingB,ACC000710,2026-02-06,156.77,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,155
TXN00003108,1,REC-A-TXN00003108,PaymentProcessorA,ACC000608,2026-05-06,24.1,GBP,Completed,1,REC-B-TXN00003108,CoreBankingB,ACC000608,2026-05-06,29.1,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,66
TXN00004901,1,REC-A-TXN00004901,PaymentProcessorA,ACC000233,2026-04-01,39.82,USD,Completed,1,REC-B-TXN00004901,CoreBankingB,ACC000233,2026-04-01,44.82,USD,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,101
TXN00005131,1,REC-A-TXN00005131,PaymentProcessorA,ACC000937,2026-04-10,11.04,GBP,Completed,1,REC-B-TXN00005131,CoreBankingB,ACC000937,2026-04-10,16.04,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,92
TXN00005539,1,REC-A-TXN00005539,PaymentProcessorA,ACC000445,2026-04-25,44.8,USD,Completed,1,REC-B-TXN00005539,CoreBankingB,ACC000445,2026-04-25,49.8,USD,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,77
TXN00007018,1,REC-A-TXN00007018,PaymentProcessorA,ACC000520,2026-02-26,12.75,GBP,Completed,1,REC-B-TXN00007018,CoreBankingB,ACC000520,2026-02-26,17.75,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,135
TXN00007232,1,REC-A-TXN00007232,PaymentProcessorA,ACC000937,2026-01-29,306.3,EUR,Completed,1,REC-B-TXN00007232,CoreBankingB,ACC000937,2026-01-29,311.3,EUR,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,163
TXN00007622,1,REC-A-TXN00007622,PaymentProcessorA,ACC000289,2026-03-08,9.58,GBP,Completed,1,REC-B-TXN00007622,CoreBankingB,ACC000289,2026-03-08,14.58,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,125
TXN00007671,1,REC-A-TXN00007671,PaymentProcessorA,ACC001053,2026-02-24,8.89,GBP,Completed,1,REC-B-TXN00007671,CoreBankingB,ACC001053,2026-02-24,13.89,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,137
TXN00007760,1,REC-A-TXN00007760,PaymentProcessorA,ACC000033,2026-01-15,348.64,GBP,Completed,1,REC-B-TXN00007760,CoreBankingB,ACC000033,2026-01-15,353.64,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,177
TXN00008344,1,REC-A-TXN00008344,PaymentProcessorA,ACC001260,2026-02-22,46.85,GBP,Completed,1,REC-B-TXN00008344,CoreBankingB,ACC001260,2026-02-22,51.85,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,139
TXN00009110,1,REC-A-TXN00009110,PaymentProcessorA,ACC000593,2026-04-20,83.67,GBP,Completed,1,REC-B-TXN00009110,CoreBankingB,ACC000593,2026-04-20,88.67,GBP,Completed,5.0,5.0,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,82
TXN00009542,1,REC-A-TXN00009542,PaymentProcessorA,ACC000989,2026-02-22,127.99,GBP,Completed,1,REC-B-TXN00009542,CoreBankingB,ACC000989,2026-02-22,130.74,GBP,Completed,2.750000000000014,2.750000000000014,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,139
TXN00000059,1,REC-A-TXN00000059,PaymentProcessorA,ACC000346,2026-03-02,12.11,GBP,Completed,1,REC-B-TXN00000059,CoreBankingB,ACC000346,2026-03-02,14.86,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,131
TXN00000060,1,REC-A-TXN00000060,PaymentProcessorA,ACC000535,2026-05-04,11.07,USD,Completed,1,REC-B-TXN00000060,CoreBankingB,ACC000535,2026-05-04,13.82,USD,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,68
TXN00000074,1,REC-A-TXN00000074,PaymentProcessorA,ACC000213,2026-06-15,27.14,GBP,Pending,1,REC-B-TXN00000074,CoreBankingB,ACC000213,2026-06-15,29.89,GBP,Pending,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,26
TXN00000133,1,REC-A-TXN00000133,PaymentProcessorA,ACC000598,2026-05-16,44.02,GBP,Failed,1,REC-B-TXN00000133,CoreBankingB,ACC000598,2026-05-16,46.77,GBP,Failed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,56
TXN00000231,1,REC-A-TXN00000231,PaymentProcessorA,ACC000359,2026-02-24,11.02,GBP,Completed,1,REC-B-TXN00000231,CoreBankingB,ACC000359,2026-02-24,13.77,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,137
TXN00000411,1,REC-A-TXN00000411,PaymentProcessorA,ACC000591,2026-02-24,75.0,GBP,Completed,1,REC-B-TXN00000411,CoreBankingB,ACC000591,2026-02-24,77.75,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,137
TXN00001644,1,REC-A-TXN00001644,PaymentProcessorA,ACC001282,2026-04-07,85.41,GBP,Completed,1,REC-B-TXN00001644,CoreBankingB,ACC001282,2026-04-07,88.16,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,95
TXN00002068,1,REC-A-TXN00002068,PaymentProcessorA,ACC001296,2026-06-24,37.37,GBP,Completed,1,REC-B-TXN00002068,CoreBankingB,ACC001296,2026-06-24,40.12,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,17
TXN00002466,1,REC-A-TXN00002466,PaymentProcessorA,ACC000270,2026-06-04,13.52,USD,Pending,1,REC-B-TXN00002466,CoreBankingB,ACC000270,2026-06-04,16.27,USD,Pending,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,37
TXN00003018,1,REC-A-TXN00003018,PaymentProcessorA,ACC000097,2026-07-03,58.76,GBP,Completed,1,REC-B-TXN00003018,CoreBankingB,ACC000097,2026-07-03,61.51,GBP,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,8
TXN00003786,1,REC-A-TXN00003786,PaymentProcessorA,ACC000401,2026-02-01,43.48,EUR,Completed,1,REC-B-TXN00003786,CoreBankingB,ACC000401,2026-02-01,46.23,EUR,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,160
TXN00003935,1,REC-A-TXN00003935,PaymentProcessorA,ACC000694,2026-04-07,18.21,USD,Completed,1,REC-B-TXN00003935,CoreBankingB,ACC000694,2026-04-07,20.96,USD,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,95
TXN00006493,1,REC-A-TXN00006493,PaymentProcessorA,ACC001171,2026-04-03,82.41,GBP,Failed,1,REC-B-TXN00006493,CoreBankingB,ACC001171,2026-04-03,85.16,GBP,Failed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,99
TXN00007320,1,REC-A-TXN00007320,PaymentProcessorA,ACC001171,2026-07-02,15.7,EUR,Completed,1,REC-B-TXN00007320,CoreBankingB,ACC001171,2026-07-02,18.45,EUR,Completed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,9
TXN00008815,1,REC-A-TXN00008815,PaymentProcessorA,ACC000949,2026-01-29,274.12,GBP,Reversed,1,REC-B-TXN00008815,CoreBankingB,ACC000949,2026-01-29,276.87,GBP,Reversed,2.75,2.75,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,163
TXN00001834,1,REC-A-TXN00001834,PaymentProcessorA,ACC000870,2026-03-29,7.61,GBP,Completed,1,REC-B-TXN00001834,CoreBankingB,ACC000870,2026-03-29,10.36,GBP,Completed,2.749999999999999,2.749999999999999,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,104
TXN00000832,1,REC-A-TXN00000832,PaymentProcessorA,ACC000213,2026-03-28,30.66,GBP,Completed,1,REC-B-TXN00000832,CoreBankingB,ACC000213,2026-03-28,33.41,GBP,Completed,2.7499999999999964,2.7499999999999964,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,105
TXN00006210,1,REC-A-TXN00006210,PaymentProcessorA,ACC001220,2026-02-21,62.04,GBP,Completed,1,REC-B-TXN00006210,CoreBankingB,ACC001220,2026-02-21,64.78999999999999,GBP,Completed,2.749999999999993,2.749999999999993,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,140
TXN00000591,1,REC-A-TXN00000591,PaymentProcessorA,ACC000313,2026-05-30,140.53,GBP,Completed,1,REC-B-TXN00000591,CoreBankingB,ACC000313,2026-05-30,142.03,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,42
TXN00000810,1,REC-A-TXN00000810,PaymentProcessorA,ACC000565,2026-06-08,426.37,GBP,Completed,1,REC-B-TXN00000810,CoreBankingB,ACC000565,2026-06-08,427.87,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,33
TXN00001314,1,REC-A-TXN00001314,PaymentProcessorA,ACC000408,2026-03-08,30.79,GBP,Completed,1,REC-B-TXN00001314,CoreBankingB,ACC000408,2026-03-08,32.29,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,125
TXN00002956,1,REC-A-TXN00002956,PaymentProcessorA,ACC000473,2026-01-15,79.45,GBP,Completed,1,REC-B-TXN00002956,CoreBankingB,ACC000473,2026-01-15,80.95,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,177
TXN00004113,1,REC-A-TXN00004113,PaymentProcessorA,ACC000859,2026-04-06,11.93,GBP,Completed,1,REC-B-TXN00004113,CoreBankingB,ACC000859,2026-04-06,13.43,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,96
TXN00004503,1,REC-A-TXN00004503,PaymentProcessorA,ACC000927,2026-05-08,59.16,USD,Completed,1,REC-B-TXN00004503,CoreBankingB,ACC000927,2026-05-08,60.66,USD,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,64
TXN00004857,1,REC-A-TXN00004857,PaymentProcessorA,ACC000727,2026-07-08,18.42,GBP,Completed,1,REC-B-TXN00004857,CoreBankingB,ACC000727,2026-07-08,19.92,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,3
TXN00004984,1,REC-A-TXN00004984,PaymentProcessorA,ACC000200,2026-05-31,96.89,GBP,Completed,1,REC-B-TXN00004984,CoreBankingB,ACC000200,2026-05-31,98.39,GBP,Completed,1.5,1.5,AMOUNT_MISMATCH,AMOUNT_MISMATCH,1,Medium,Break,41
