edge_id,source_node_id,target_node_id,edge_type,edge_count,total_amount,max_rule_based_risk_score,max_anomaly_score_percentile,edge_risk_score
EDGE-00000267,CUST000850,ACC000267,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000268,CUST000006,ACC000268,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000269,CUST000097,ACC000269,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000270,CUST000573,ACC000270,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000271,CUST000841,ACC000271,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000272,CUST000413,ACC000272,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000273,CUST000106,ACC000273,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000274,CUST000817,ACC000274,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000275,CUST000874,ACC000275,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000276,CUST000803,ACC000276,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000277,CUST000896,ACC000277,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000278,CUST000451,ACC000278,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000279,CUST000247,ACC000279,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000280,CUST000320,ACC000280,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000281,CUST000979,ACC000281,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000282,CUST000448,ACC000282,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000283,CUST000922,ACC000283,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000284,CUST000790,ACC000284,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000285,CUST000943,ACC000285,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000286,CUST000453,ACC000286,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000287,CUST000933,ACC000287,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000288,CUST000663,ACC000288,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000289,CUST000281,ACC000289,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000290,CUST000623,ACC000290,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000291,CUST000769,ACC000291,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000292,CUST000731,ACC000292,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000293,CUST000867,ACC000293,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000294,CUST000558,ACC000294,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000295,CUST000869,ACC000295,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000296,CUST000529,ACC000296,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000297,CUST000067,ACC000297,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000298,CUST000177,ACC000298,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000299,CUST000178,ACC000299,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000300,CUST000360,ACC000300,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000301,CUST000091,ACC000301,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000302,CUST000642,ACC000302,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000303,CUST000472,ACC000303,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000304,CUST000658,ACC000304,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000305,CUST000723,ACC000305,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000306,CUST000856,ACC000306,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000307,CUST000451,ACC000307,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000308,CUST000658,ACC000308,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000309,CUST000395,ACC000309,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000310,CUST000699,ACC000310,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000311,CUST000814,ACC000311,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000312,CUST000268,ACC000312,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000313,CUST000601,ACC000313,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000314,CUST000108,ACC000314,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000315,CUST000343,ACC000315,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000316,CUST000479,ACC000316,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000317,CUST000590,ACC000317,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000318,CUST000383,ACC000318,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000319,CUST000899,ACC000319,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000320,CUST000793,ACC000320,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000321,CUST000171,ACC000321,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000322,CUST000143,ACC000322,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000323,CUST000785,ACC000323,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000324,CUST000675,ACC000324,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000325,CUST000242,ACC000325,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000326,CUST000866,ACC000326,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000327,CUST000564,ACC000327,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000328,CUST000475,ACC000328,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000329,CUST000782,ACC000329,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000330,CUST000748,ACC000330,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000331,CUST000686,ACC000331,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000332,CUST000241,ACC000332,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000333,CUST000408,ACC000333,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000334,CUST000217,ACC000334,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000335,CUST000155,ACC000335,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000336,CUST000184,ACC000336,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000337,CUST000355,ACC000337,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000338,CUST000132,ACC000338,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000339,CUST000983,ACC000339,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000340,CUST000760,ACC000340,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000341,CUST000485,ACC000341,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000342,CUST000435,ACC000342,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000343,CUST000971,ACC000343,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000344,CUST000746,ACC000344,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000345,CUST000889,ACC000345,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000346,CUST000436,ACC000346,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000347,CUST000301,ACC000347,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000348,CUST000611,ACC000348,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000349,CUST000180,ACC000349,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000350,CUST000915,ACC000350,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000351,CUST000583,ACC000351,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000352,CUST000742,ACC000352,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000353,CUST000346,ACC000353,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000354,CUST000974,ACC000354,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000355,CUST000197,ACC000355,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000356,CUST000250,ACC000356,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000357,CUST000958,ACC000357,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000358,CUST000047,ACC000358,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000359,CUST000213,ACC000359,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000360,CUST000614,ACC000360,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000361,CUST000727,ACC000361,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000362,CUST000847,ACC000362,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000363,CUST000488,ACC000363,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000364,CUST000456,ACC000364,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000365,CUST000175,ACC000365,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000366,CUST000991,ACC000366,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000367,CUST000543,ACC000367,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000368,CUST000031,ACC000368,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000369,CUST000784,ACC000369,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000370,CUST000385,ACC000370,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000371,CUST000224,ACC000371,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000372,CUST000786,ACC000372,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000373,CUST000770,ACC000373,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000374,CUST000646,ACC000374,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000375,CUST000402,ACC000375,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000376,CUST000461,ACC000376,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000377,CUST000850,ACC000377,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000378,CUST000393,ACC000378,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000379,CUST000030,ACC000379,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000380,CUST000750,ACC000380,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000381,CUST000641,ACC000381,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000382,CUST000905,ACC000382,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000383,CUST000166,ACC000383,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000384,CUST000730,ACC000384,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000385,CUST000212,ACC000385,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000386,CUST000182,ACC000386,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000387,CUST000894,ACC000387,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000388,CUST000767,ACC000388,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000389,CUST000073,ACC000389,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000390,CUST000622,ACC000390,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000391,CUST000744,ACC000391,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000392,CUST000950,ACC000392,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000393,CUST000868,ACC000393,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000394,CUST000423,ACC000394,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000395,CUST000100,ACC000395,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000396,CUST000251,ACC000396,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000397,CUST000717,ACC000397,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000398,CUST000296,ACC000398,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000399,CUST000315,ACC000399,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000400,CUST000690,ACC000400,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000401,CUST000880,ACC000401,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000402,CUST000152,ACC000402,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000403,CUST000416,ACC000403,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000404,CUST000874,ACC000404,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000405,CUST000892,ACC000405,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000406,CUST000351,ACC000406,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000407,CUST000747,ACC000407,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000408,CUST000935,ACC000408,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000409,CUST000373,ACC000409,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000410,CUST000278,ACC000410,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000411,CUST000458,ACC000411,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000412,CUST000959,ACC000412,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000413,CUST000273,ACC000413,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000414,CUST000066,ACC000414,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000415,CUST000250,ACC000415,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000416,CUST000801,ACC000416,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000417,CUST000453,ACC000417,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000418,CUST000499,ACC000418,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000419,CUST000454,ACC000419,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000420,CUST000417,ACC000420,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000421,CUST000527,ACC000421,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000422,CUST000282,ACC000422,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000423,CUST000500,ACC000423,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000424,CUST000184,ACC000424,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000425,CUST000454,ACC000425,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000426,CUST000782,ACC000426,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000427,CUST000484,ACC000427,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000428,CUST000159,ACC000428,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000429,CUST000625,ACC000429,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000430,CUST000808,ACC000430,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000431,CUST000877,ACC000431,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000432,CUST000850,ACC000432,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000433,CUST000428,ACC000433,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000434,CUST000825,ACC000434,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000435,CUST000208,ACC000435,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000436,CUST000438,ACC000436,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000437,CUST000221,ACC000437,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000438,CUST000165,ACC000438,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000439,CUST000676,ACC000439,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000440,CUST000601,ACC000440,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000441,CUST000449,ACC000441,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000442,CUST000794,ACC000442,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000443,CUST000205,ACC000443,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000444,CUST000677,ACC000444,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000445,CUST000791,ACC000445,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000446,CUST000457,ACC000446,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000447,CUST000371,ACC000447,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000448,CUST000956,ACC000448,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000449,CUST000499,ACC000449,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000450,CUST000580,ACC000450,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000451,CUST000504,ACC000451,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000452,CUST000095,ACC000452,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000453,CUST000867,ACC000453,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000454,CUST000770,ACC000454,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000455,CUST000902,ACC000455,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000456,CUST000590,ACC000456,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000457,CUST000301,ACC000457,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000458,CUST000438,ACC000458,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000459,CUST000546,ACC000459,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000460,CUST000733,ACC000460,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000461,CUST000104,ACC000461,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000462,CUST000978,ACC000462,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000463,CUST000311,ACC000463,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000464,CUST000028,ACC000464,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000465,CUST000027,ACC000465,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000466,CUST000450,ACC000466,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000467,CUST000096,ACC000467,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000468,CUST000167,ACC000468,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000469,CUST000768,ACC000469,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000470,CUST000369,ACC000470,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000471,CUST000823,ACC000471,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000472,CUST000857,ACC000472,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000473,CUST000667,ACC000473,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000474,CUST000663,ACC000474,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000475,CUST000132,ACC000475,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000476,CUST000822,ACC000476,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000477,CUST000844,ACC000477,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000478,CUST000830,ACC000478,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000479,CUST000209,ACC000479,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000480,CUST000803,ACC000480,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000481,CUST000148,ACC000481,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000482,CUST000174,ACC000482,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000483,CUST000116,ACC000483,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000484,CUST000878,ACC000484,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000485,CUST000925,ACC000485,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000486,CUST000734,ACC000486,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000487,CUST000528,ACC000487,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000488,CUST000098,ACC000488,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000489,CUST000190,ACC000489,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000490,CUST000530,ACC000490,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000491,CUST000678,ACC000491,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000492,CUST000395,ACC000492,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000493,CUST000035,ACC000493,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000494,CUST000493,ACC000494,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000495,CUST000465,ACC000495,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000496,CUST000787,ACC000496,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000497,CUST000893,ACC000497,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000498,CUST000782,ACC000498,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000499,CUST000988,ACC000499,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000500,CUST000730,ACC000500,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000501,CUST000963,ACC000501,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000502,CUST000964,ACC000502,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000503,CUST000018,ACC000503,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000504,CUST000577,ACC000504,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000505,CUST000711,ACC000505,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000506,CUST000170,ACC000506,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000507,CUST000965,ACC000507,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000508,CUST000304,ACC000508,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000509,CUST000140,ACC000509,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000510,CUST000685,ACC000510,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000511,CUST000421,ACC000511,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000512,CUST000164,ACC000512,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000513,CUST000073,ACC000513,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000514,CUST000758,ACC000514,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000515,CUST000283,ACC000515,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000516,CUST000106,ACC000516,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000517,CUST000842,ACC000517,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000518,CUST000773,ACC000518,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000519,CUST000913,ACC000519,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000520,CUST000727,ACC000520,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000521,CUST000091,ACC000521,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000522,CUST000871,ACC000522,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000523,CUST000108,ACC000523,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000524,CUST000337,ACC000524,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000525,CUST000731,ACC000525,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000526,CUST000682,ACC000526,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000527,CUST000580,ACC000527,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000528,CUST000605,ACC000528,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000529,CUST000990,ACC000529,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000530,CUST000736,ACC000530,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000531,CUST000536,ACC000531,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000532,CUST000222,ACC000532,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
EDGE-00000533,CUST000423,ACC000533,OWNS_ACCOUNT,1,0.0,0.0,0.0,0.75
